timestep,timestamp,id,callsign,lat,long,alt,cas,tas,mach,vs,heading,bank_angle,mass,fuel_consumed,thrust,drag,esf,accel,ap_track_angle,ap_heading,ap_nav_index,ap_dist_to_next_fix,trans_alt,flight_phase,configuration,speed_mode,vertical_mode,ap_speed_mode,ap_lateral_mode
10,2022-04-20T08:51:36,2,FOLLOW,21.87911139298226,113.50334762263807,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,176.52769747601477,30.0,67996.40118801093,3.5988119890842,62655.70217961202,62655.70217961202,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
11,2022-04-20T08:51:37,2,FOLLOW,21.87722861059888,113.5035529391196,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,178.05539495202953,30.0,67995.6804930583,4.319506941718717,62655.46482591993,62655.46482591993,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
12,2022-04-20T08:51:38,2,FOLLOW,21.87534477828185,113.50370731515738,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,179.5830924280443,30.0,67994.95980083579,5.040199164229895,62655.22747564268,62655.22747564268,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
13,2022-04-20T08:51:39,2,FOLLOW,21.87346125448636,113.50381074086664,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,181.11078990405903,30.0,67994.23911134336,5.760888656657013,62654.99012878023,62654.99012878023,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
14,2022-04-20T08:51:40,2,FOLLOW,21.871579397448286,113.50386324258264,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,182.63848738007383,30.0,67993.51842458098,6.481575419039349,62654.75278533254,62654.75278533254,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
15,2022-04-20T08:51:41,2,FOLLOW,21.869700564218604,113.50386488284224,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,184.1661848560886,30.0,67992.7977405486,7.202259451416182,62654.51544529956,62654.51544529956,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
16,2022-04-20T08:51:42,2,FOLLOW,21.867826109698694,113.50381576033924,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,185.69388233210336,30.0,67992.07705924619,7.922940753826789,62654.27810868129,62654.27810868129,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
17,2022-04-20T08:51:43,2,FOLLOW,21.86595738567714,113.5037160098543,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,187.2215798081181,30.0,67991.35638067371,8.643619326310446,62654.040775477646,62654.040775477646,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
18,2022-04-20T08:51:44,2,FOLLOW,21.86409573986877,113.50356580215912,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,188.7492772841329,30.0,67990.63570483112,9.36429516890643,62653.80344568858,62653.80344568858,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
19,2022-04-20T08:51:45,2,FOLLOW,21.862242514956552,113.50336534389508,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,190.27697476014765,30.0,67989.91503171837,10.084968281654016,62653.566119314106,62653.566119314106,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
20,2022-04-20T08:51:46,2,FOLLOW,21.86039904763712,113.5031148774262,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,191.8046722361624,30.0,67989.19436133542,10.805638664592482,62653.32879635411,62653.32879635411,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
21,2022-04-20T08:51:47,2,FOLLOW,21.8585666676705,113.502814680667,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,193.3323697121772,30.0,67988.47369368226,11.5263063177611,62653.09147680861,62653.09147680861,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
22,2022-04-20T08:51:48,2,FOLLOW,21.856746696934813,113.5024650668849,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,194.86006718819195,30.0,67987.75302875882,12.246971241199148,62652.85416067752,62652.85416067752,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
23,2022-04-20T08:51:49,2,FOLLOW,21.85494044848655,113.50206638447744,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,196.3877646642067,30.0,67987.03236656506,12.967633434945895,62652.61684796084,62652.61684796084,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
24,2022-04-20T08:51:50,2,FOLLOW,21.85314922562713,113.5016190167247,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,197.91546214022148,30.0,67986.31170710098,13.68829289904062,62652.37953865849,62652.37953865849,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
25,2022-04-20T08:51:51,2,FOLLOW,21.851374320976426,113.50112338151676,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,199.44315961623624,30.0,67985.59105036649,14.40894963352259,62652.14223277046,62652.14223277046,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
26,2022-04-20T08:51:52,2,FOLLOW,21.849617015553783,113.50057993105668,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,200.970857092251,30.0,67984.87039636158,15.129603638431083,62651.90493029668,62651.90493029668,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
27,2022-04-20T08:51:53,2,FOLLOW,21.84787857786743,113.499989151539,20000.0,302.0573717991903,412.7687767329608,0.6555393126204218,0.0,202.49855456826575,30.0,67984.14974508621,15.85025491380537,62651.66763123713,62651.66763123713,0.8211926651052234,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
28,2022-04-20T08:51:54,2,FOLLOW,21.846156946140777,113.49934948124192,20000.0,302.0573717991903,412.8548612295148,0.6554026259128212,0.0,204.02593350360084,30.0,67983.42924699704,16.57075300296846,62634.64237791842,62634.64237791842,0.821177346720276,0.0,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
29,2022-04-20T08:51:55,2,FOLLOW,21.84445667765033,113.49866355466555,20000.0,302.0573717991903,412.8548612295148,0.6555393126204218,0.0,205.5533124389359,30.0,67982.27619189712,17.723808102884135,100237.87003952167,62651.19309290205,0.0,0.5528799791793367,0.0,220.0,0,0.0,19989.00148648462,CRUISE,CLEAN,MACH,LEVEL,ACCELERATE,HEADING
30,2022-04-20T08:51:56,2,FOLLOW,21.8427793574326,113.4979321296476,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,-0.0,207.08100991495067,30.0,67982.14887908919,17.851120910817773,11068.265609763985,62650.81342482522,0.0,-0.7587646472656562,0.0,220.0,0,0.0,20000.00139490993,CRUISE,CLEAN,CAS,LEVEL,DECELERATE,HEADING
31,2022-04-20T08:51:57,2,FOLLOW,21.841125835482902,113.4971556527306,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,208.60870739096544,30.0,67981.42843122828,18.57156877172055,62633.983272247024,62633.983272247024,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
32,2022-04-20T08:51:58,2,FOLLOW,21.839497304434516,113.49633477439453,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,210.1364048669802,30.0,67980.70798609713,19.29201390286982,62633.74595412187,62633.74595412187,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
33,2022-04-20T08:51:59,2,FOLLOW,21.83789493915485,113.49547017668388,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,211.66410234299497,30.0,67979.9875436957,20.01245630430485,62633.50863941092,62633.50863941092,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
34,2022-04-20T08:52:00,2,FOLLOW,21.836319895910307,113.49456257272293,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,213.19179981900973,30.0,67979.26710402394,20.732895976064917,62633.27132811411,62633.27132811411,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
35,2022-04-20T08:52:01,2,FOLLOW,21.83477331154425,113.4936127062088,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,214.7194972950245,30.0,67978.54666708181,21.45333291818928,62633.03402023141,62633.03402023141,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
36,2022-04-20T08:52:02,2,FOLLOW,21.83325630266885,113.49262135088271,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,216.2471947710393,30.0,67977.82623286928,22.173767130717227,62632.79671576279,62632.79671576279,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
37,2022-04-20T08:52:03,2,FOLLOW,21.83176996487131,113.49158930997996,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,217.77489224705403,30.0,67977.10580138631,22.89419861368802,62632.55941470817,62632.55941470817,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
38,2022-04-20T08:52:04,2,FOLLOW,21.83031537193497,113.49051741565886,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,219.3025897230688,30.0,67976.38537263285,23.614627367140923,62632.32211706755,62632.32211706755,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
39,2022-04-20T08:52:05,2,FOLLOW,21.82887562173868,113.48942761221636,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,30.0,67975.66494660887,24.33505339111521,62632.08482284089,62632.08482284089,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
40,2022-04-20T08:52:06,2,FOLLOW,21.82743587154239,113.48833780877386,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67974.97671511219,25.0232848877989,59833.17098992256,59833.17098992256,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
41,2022-04-20T08:52:07,2,FOLLOW,21.8259961213461,113.48724800533137,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67974.28848557109,25.7115144289036,59833.00097664538,59833.00097664538,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
42,2022-04-20T08:52:08,2,FOLLOW,21.82455637114981,113.48615820188888,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67973.60025798554,26.39974201445466,59832.830965572575,59832.830965572575,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
43,2022-04-20T08:52:09,2,FOLLOW,21.82311662095352,113.48506839844636,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67972.91203235553,27.08796764447744,59832.6609567042,59832.6609567042,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
44,2022-04-20T08:52:10,2,FOLLOW,21.82167687075723,113.48397859500388,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67972.22380868101,27.7761913189973,59832.490950040185,59832.490950040185,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
45,2022-04-20T08:52:11,2,FOLLOW,21.82023712056094,113.48288879156138,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67971.53558696197,28.464413038039588,59832.32094558051,59832.32094558051,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
46,2022-04-20T08:52:12,2,FOLLOW,21.81879737036465,113.48179898811888,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67970.84736719838,29.152632801629665,59832.1509433252,59832.1509433252,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
47,2022-04-20T08:52:13,2,FOLLOW,21.81735762016836,113.4807091846764,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67970.15914939022,29.840850609792884,59831.980943274175,59831.980943274175,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
48,2022-04-20T08:52:14,2,FOLLOW,21.81591786997207,113.47961938123387,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67969.47093353746,30.5290664625546,59831.81094542745,59831.81094542745,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
49,2022-04-20T08:52:15,2,FOLLOW,21.814478119775774,113.4785295777914,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67968.78271964008,31.21728035994017,59831.64094978499,59831.64094978499,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
50,2022-04-20T08:52:16,2,FOLLOW,21.813038369579488,113.4774397743489,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67968.09450769804,31.90549230197494,59831.47095634678,59831.47095634678,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
51,2022-04-20T08:52:17,2,FOLLOW,21.8115986193832,113.4763499709064,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67967.40629771134,32.59370228868428,59831.3009651128,59831.3009651128,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
52,2022-04-20T08:52:18,2,FOLLOW,21.810158869186907,113.4752601674639,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67966.71808967993,33.28191032009352,59831.13097608302,59831.13097608302,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
53,2022-04-20T08:52:19,2,FOLLOW,21.808719118990616,113.4741703640214,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67966.0298836038,33.97011639622804,59830.96098925743,59830.96098925743,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
54,2022-04-20T08:52:20,2,FOLLOW,21.80727936879433,113.47308056057892,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67965.34167948291,34.658320517113175,59830.791004636005,59830.791004636005,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
55,2022-04-20T08:52:21,2,FOLLOW,21.80583961859804,113.4719907571364,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67964.65347731725,35.346522682774285,59830.62102221872,59830.62102221872,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
56,2022-04-20T08:52:22,2,FOLLOW,21.804399868401745,113.47090095369391,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67963.96527710678,36.034722893236726,59830.45104200555,59830.45104200555,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
57,2022-04-20T08:52:23,2,FOLLOW,21.80296011820545,113.46981115025142,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67963.27707885149,36.72292114852584,59830.281063996496,59830.281063996496,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
58,2022-04-20T08:52:24,2,FOLLOW,21.801520368009164,113.46872134680892,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67962.58888255135,37.41111744866699,59830.11108819151,59830.11108819151,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
59,2022-04-20T08:52:25,2,FOLLOW,21.800080617812878,113.46763154336642,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67961.90068820634,38.09931179368553,59829.94111459059,59829.94111459059,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
60,2022-04-20T08:52:26,2,FOLLOW,21.798640867616584,113.46654173992393,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67961.21249581642,38.7875041836068,59829.77114319372,59829.77114319372,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
61,2022-04-20T08:52:27,2,FOLLOW,21.797201117420293,113.46545193648144,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67960.52430538156,39.47569461845616,59829.60117400085,59829.60117400085,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
62,2022-04-20T08:52:28,2,FOLLOW,21.795761367224003,113.46436213303892,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67959.83611690176,40.16388309825896,59829.43120701199,59829.43120701199,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
63,2022-04-20T08:52:29,2,FOLLOW,21.794321617027716,113.46327232959644,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67959.14793037697,40.85206962304055,59829.26124222708,59829.26124222708,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
64,2022-04-20T08:52:30,2,FOLLOW,21.792881866831426,113.46218252615394,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67958.4597458072,41.54025419282628,59829.09127964616,59829.09127964616,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
65,2022-04-20T08:52:31,2,FOLLOW,21.79144211663513,113.46109272271144,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67957.77156319238,42.22843680764151,59828.92131926915,59828.92131926915,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
66,2022-04-20T08:52:32,2,FOLLOW,21.79000236643884,113.46000291926894,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67957.08338253251,42.91661746751158,59828.75136109608,59828.75136109608,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
67,2022-04-20T08:52:33,2,FOLLOW,21.78856261624255,113.45891311582643,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67956.39520382756,43.60479617246184,59828.58140512687,59828.58140512687,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
68,2022-04-20T08:52:34,2,FOLLOW,21.78712286604626,113.45782331238397,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67955.7070270775,44.29297292251764,59828.41145136155,59828.41145136155,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
69,2022-04-20T08:52:35,2,FOLLOW,21.78568311584997,113.45673350894144,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67955.01885228232,44.98114771770434,59828.24149980008,59828.24149980008,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
70,2022-04-20T08:52:36,2,FOLLOW,21.78424336565368,113.45564370549896,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67954.33067944198,45.66932055804728,59828.07155044243,59828.07155044243,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
71,2022-04-20T08:52:37,2,FOLLOW,21.78280361545739,113.45455390205646,20000.0,301.9911885917934,412.7687767329608,0.6554026259128212,0.0,220.0,0.0,67953.64250855646,46.35749144357182,59827.90160328859,59827.90160328859,0.8212314791308436,0.0,0.0,220.0,0,0.0,20000.001394880263,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
