timestep,timestamp,id,callsign,lat,long,alt,cas,tas,mach,vs,heading,bank_angle,mass,fuel_consumed,thrust,drag,esf,accel,ap_track_angle,ap_heading,ap_nav_index,ap_dist_to_next_fix,trans_alt,flight_phase,configuration,speed_mode,vertical_mode,ap_speed_mode,ap_lateral_mode
19,2022-04-20T08:51:45,0,FULL,22.302787285186376,113.91678646148448,-2798.489986296865,202.12252921510327,194.78452575330152,0.2906413378883677,3670.152059253548,250.5298951850212,-15.0,63239.74148137726,33.25851862273661,164546.34040722493,40814.43461565351,1.01130164635981,0.0,250.5298951850212,250.5298951850212,0,11.627092801539057,-2920.9209527267244,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
20,2022-04-20T08:51:46,0,FULL,22.302519901081315,113.91590362659426,-2737.4148585125176,201.908480671752,194.78452575330152,0.2906413378883677,3664.5076670608296,250.51832389040177,-15.0,63238.05434176068,34.945658239325645,164387.29965787608,40796.40817372692,1.0112969321734868,0.0,250.51832389040177,250.51832389040177,0,11.531554184121084,-2859.6575826260746,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
21,2022-04-20T08:51:47,0,FULL,22.30225234395006,113.91502085293337,-2676.4337071470927,201.69488927914995,194.78452575330152,0.2906413378883677,3658.869081925503,250.5066624091559,-15.0,63236.368832199325,36.63116780067856,164228.47440362646,40778.58959108936,1.0112922252810437,0.0,250.5066624091559,250.5066624091559,0,11.436015384933974,-2798.488382376762,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
22,2022-04-20T08:51:48,0,FULL,22.30198461244497,113.9141381410188,-2615.546435283909,201.4817541155756,194.78452575330152,0.2906413378883677,3653.23631179103,250.4949092508033,-15.0,63234.68495048274,38.31504951725952,164069.86452706778,40760.97813931025,1.0112875256748186,0.0,250.4949092508033,250.4949092508033,0,11.340476403394744,-2737.4132553300497,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
23,2022-04-20T08:51:49,0,FULL,22.301716705196043,113.91325549137645,-2554.7529458756608,201.2690742604205,194.78452575330152,0.2906413378883677,3647.6093644949055,250.4830628873707,-15.0,63233.00269440168,39.99730559832015,163911.46991005674,40743.57309207348,1.0112828333471402,0.0,250.4830628873707,250.4830628873707,0,11.244937238906722,-2676.4321047001754,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
24,2022-04-20T08:51:50,0,FULL,22.30144862081035,113.9123729045412,-2494.053141746172,201.05684879418865,194.78452575330152,0.2906413378883677,3641.9882477693513,250.4711217520835,-15.0,63231.322061748106,41.67793825189207,163753.2904337199,40726.37372517051,1.0112781482903273,0.0,250.4711217520835,250.4711217520835,0,11.149397890863012,-2615.5448335715523,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
25,2022-04-20T08:51:51,0,FULL,22.30118035787145,113.91149038105736,-2433.446925592138,200.8450767985021,194.78452575330152,0.2906413378883677,3636.3729692419993,250.45908423805983,-15.0,63229.643050315215,43.35694968477944,163595.32597845874,40709.37931649365,1.0112734704966897,0.0,250.45908423805983,250.45908423805983,0,11.053858358644284,-2554.7513448968307,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
26,2022-04-20T08:51:52,0,FULL,22.30091191493877,113.91060792147884,-2372.9341999848616,200.63375735611024,194.78452575330152,0.2906413378883677,3630.763536436584,250.4469486969357,-15.0,63227.96565789745,45.03434210255154,163437.57642395445,40692.5891460291,1.011268799958528,0.0,250.4469486969357,250.4469486969357,0,10.95831864161629,-2494.0515414994825,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
27,2022-04-20T08:51:53,0,FULL,22.300643290547,113.9097255263693,-2312.514867371968,200.42288955089623,194.78452575330152,0.2906413378883677,3625.159956773619,250.4347134373807,-15.0,63226.28988229046,46.71011770953548,163280.04164917304,40676.00249585015,1.011264136668134,0.0,250.4347134373807,250.4347134373807,0,10.862778739137507,-2433.4453260757714,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
28,2022-04-20T08:51:54,0,FULL,22.30037448320544,113.90884319630256,-2252.1888300791165,200.2124724678767,194.78452575330152,0.2906413378883677,3619.56223757108,250.42237672363316,-15.0,63224.61572129119,48.384278708808864,163122.72153237,40659.61865011038,1.011259480617789,0.0,250.42237672363316,250.42237672363316,0,10.767238650547622,-2372.9326011982407,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
29,2022-04-20T08:51:55,0,FULL,22.300105491397304,113.90796093186285,-2191.9559903116988,200.0025051932152,194.78452575330152,0.2906413378883677,3613.9703860450777,250.409936773876,-15.0,63222.9431726978,50.05682730219257,162965.61595109545,40643.43689503697,1.011254831799768,0.0,250.409936773876,250.409936773876,0,10.671698375176074,-2312.5132693133537,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
30,2022-04-20T08:51:56,0,FULL,22.299836313579064,113.90707873364492,-2131.8162501565234,199.7929868142217,194.78452575330152,0.2906413378883677,3608.3844093105326,250.39739175863792,-15.0,63221.27223430975,51.72776569024358,162808.72478219873,40627.45651892373,1.011250190206335,0.0,250.39739175863792,250.39739175863792,0,10.576157912338832,-2252.187232747246,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
31,2022-04-20T08:51:57,0,FULL,22.2995669481797,113.90619660225458,-2071.7695115834927,199.5839164193632,194.78452575330152,0.2906413378883677,3602.8043143818404,250.384739799037,-15.0,63219.60290392774,53.39709607224778,162652.0479018334,40611.67681212451,1.0112455558297475,0.0,250.384739799037,250.384739799037,0,10.480617261336253,-2191.954393705367,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
32,2022-04-20T08:51:58,0,FULL,22.299297393599964,113.90531453830889,-2011.8156764472672,199.37529309826425,194.78452575330152,0.2906413378883677,3597.230108173534,250.37197896498645,-15.0,63217.93517935378,55.06482064621292,162495.5851854619,40596.09706704633,1.0112409286622528,0.0,250.37197896498645,250.37197896498645,0,10.38507642145296,-2131.8146542742884,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
33,2022-04-20T08:51:59,0,FULL,22.29902764821161,113.90443254243638,-1951.954646488918,199.16711594171696,194.78452575330152,0.2906413378883677,3591.661797500956,250.3591072733149,-15.0,63216.26905839113,56.73094160886155,162339.3365078605,40580.71657814274,1.0112363086960907,0.0,250.3591072733149,250.3591072733149,0,10.28953539196069,-2071.7679164237748,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
34,2022-04-20T08:52:00,0,FULL,22.29875771035657,113.9035506152776,-1892.186323337569,198.95938404168157,194.78452575330152,0.2906413378883677,3586.099389080902,250.3461226857973,-15.0,63214.60453884437,58.39546115562404,162183.30174312383,40565.53464190704,1.0112316959234928,0.0,250.3461226857973,250.3461226857973,0,10.193994172112484,-2011.814082009492,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
35,2022-04-20T08:52:01,0,FULL,22.29848757834616,113.90266875748527,-1832.5106085120312,198.7520964912972,194.78452575330152,0.2906413378883677,3580.5428895322925,250.33302310709496,-15.0,63212.94161851936,60.05838148063161,162027.4807646699,40550.55055686559,1.011227090336683,0.0,250.33302310709496,250.33302310709496,0,10.098452761149506,-1951.953052771264,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
36,2022-04-20T08:52:02,0,FULL,22.298217250460173,113.90178696972468,-1772.927403422418,198.5452523848814,194.78452575330152,0.2906413378883677,3574.992305376797,250.3198063825652,-15.0,63211.28029522328,61.71970477670945,161871.87344524433,40535.76362357117,1.0112224919278765,0.0,250.3198063825652,250.3198063825652,0,10.00291115829289,-1892.1847303390189,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
37,2022-04-20T08:52:03,0,FULL,22.297946724946016,113.9009052526741,-1713.4366093717592,198.3388508179393,194.78452575330152,0.2906413378883677,3569.447643039517,250.30647029604108,-15.0,63209.62056676462,63.37943323536986,161716.47965692563,40521.17314459624,1.0112179006892812,0.0,250.30647029604108,250.30647029604108,0,9.907369362748604,-1832.5090162311371,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
38,2022-04-20T08:52:04,0,FULL,22.29767600001776,113.9000236070251,-1654.0381275575992,198.13289088716687,194.78452575330152,0.2906413378883677,3563.908908849602,250.29301256741684,-15.0,63207.96243095319,65.03756904680546,161561.29927112942,40506.77842452632,1.0112133166130972,0.0,250.29301256741684,250.29301256741684,0,9.811827373701387,-1772.9258118578773,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
39,2022-04-20T08:52:05,0,FULL,22.297405073855163,113.89914203348305,-1594.7318590735842,197.92737169045785,194.78452575330152,0.2906413378883677,3558.3761090409,250.2794308501713,-15.0,63206.30588560011,66.69411439988242,161406.33215861316,40492.57876995338,1.0112087396915177,0.0,250.2794308501713,250.2794308501713,0,9.71628519032276,-1713.4350185223118,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
40,2022-04-20T08:52:06,0,FULL,22.2971339446027,113.89826053276737,-1535.517704911041,197.7222923269062,194.78452575330152,0.2906413378883677,3552.849249752597,250.2657227287675,-15.0,63204.650928517854,68.34907148213378,161251.57818948096,40478.57348946915,1.011204169916727,0.0,250.2657227287675,250.2657227287675,0,9.620742811762508,-1654.036537421651,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
41,2022-04-20T08:52:07,0,FULL,22.296862610368475,113.8973791056121,-1476.3955659605435,197.5176518968109,194.78452575330152,0.2906413378883677,3547.3283370298504,250.25188571589197,-15.0,63202.99755752023,70.00244247975274,161097.03723318782,40464.76189365859,1.0111996072809033,0.0,250.25188571589197,250.25188571589197,0,9.525200237149283,-1594.7302696505053,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
42,2022-04-20T08:52:08,0,FULL,22.29659106922316,113.8964977527663,-1417.36534301347,197.31344950168227,194.78452575330152,0.2906413378883677,3541.813376824416,250.23791724957084,-15.0,63201.3457704224,71.65422957758611,160942.70915854457,40451.143295093214,1.0111950517762176,0.0,250.23791724957084,250.23791724957084,0,9.429657465596668,-1535.5161161990447,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
43,2022-04-20T08:52:09,0,FULL,22.296319319198854,113.89561647499448,-1358.4269367635486,197.10968424424613,194.78452575330152,0.2906413378883677,3536.3043749952794,250.22381469015403,-15.0,63199.695565040856,73.30443495912769,160788.59383372206,40437.71700832461,1.0111905033948334,0.0,250.22381469015403,250.22381469015403,0,9.334114496192385,-1476.393977958811,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
44,2022-04-20T08:52:10,0,FULL,22.296047358287915,113.8947352730771,-1299.580247808394,196.90635522845025,194.78452575330152,0.2906413378883677,3530.801337309272,250.20957531713844,-15.0,63198.04693919348,74.95306080651179,160634.69112625593,40424.48234987784,1.0111859621289072,0.0,250.20957531713844,250.20957531713844,0,9.238571328006682,-1417.3637557202317,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
45,2022-04-20T08:52:11,0,FULL,22.29577518444171,113.89385414781113,-1240.825176651032,196.70346155946336,194.78452575330152,0.2906413378883677,3525.3042694417118,250.19519632579025,-15.0,63196.39989069948,76.60010930050672,160481.0009030512,40411.43863824485,1.0111814279705893,0.0,250.19519632579025,250.19519632579025,0,9.143027960083892,-1358.4253501778828,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
46,2022-04-20T08:52:12,0,FULL,22.295502795569355,113.89297310001048,-1182.1616237014157,196.5010023436867,194.78452575330152,0.2906413378883677,3519.813176976993,250.18067482364145,-15.0,63194.75441737948,78.24558262050839,160327.52303038625,40398.58519387804,1.0111769009120224,0.0,250.18067482364145,250.18067482364145,0,9.04748439144752,-1299.5786619288117,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
47,2022-04-20T08:52:13,0,FULL,22.29523018953639,113.8920921305066,-1123.5894892779286,196.2989766887528,194.78452575330152,0.2906413378883677,3514.328065409219,250.1660078267906,-15.0,63193.11051705546,79.88948294453392,160174.25737391782,40385.92133918372,1.011172380945343,0.0,250.1660078267906,250.1660078267906,0,8.951940621098146,-1240.8235914764757,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
48,2022-04-20T08:52:14,0,FULL,22.294957364163373,113.8912112401491,-1065.1086736088816,196.09738370353287,194.78452575330152,0.2906413378883677,3508.848940142811,250.1511922559558,-15.0,63191.46818755077,81.53181244921531,160021.20379868516,40373.4463985156,1.0111678680626817,0.0,250.1511922559558,250.1511922559558,0,8.85639664800801,-1182.1600392304829,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
49,2022-04-20T08:52:15,0,FULL,22.29468431722444,113.89033042980624,-1006.7190768339966,195.89622249814096,194.78452575330152,0.2906413378883677,3503.3758064931053,250.1362249323981,-15.0,63189.82742669019,83.17257330979311,159868.3621691145,40361.159698168325,1.0111633622561618,0.0,250.1362249323981,250.1362249323981,0,8.760852471129867,-1123.5879055091457,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
50,2022-04-20T08:52:16,0,FULL,22.29441104644579,113.88944970036556,-948.4205990058804,195.695492183936,194.78452575330152,0.2906413378883677,3497.9086696869726,250.1211025735396,-15.0,63188.18823229988,84.81176770011022,159715.73234902343,40349.060566371074,1.0111588635179007,0.0,250.1211025735396,250.1211025735396,0,8.665308089384059,-1065.1070905413194,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
51,2022-04-20T08:52:17,0,FULL,22.29413754950411,113.88856905273468,-890.2131400914903,195.49519187353084,194.78452575330152,0.2906413378883677,3492.4475348634005,250.10582178839095,-15.0,63186.55060220738,86.44939779260568,159563.31420162524,40337.148333281046,1.01115437184001,0.0,250.10582178839095,250.10582178839095,0,8.569763501667431,-1006.717494466081,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
52,2022-04-20T08:52:18,0,FULL,22.293863824024925,113.88768848784176,-832.0965999735885,195.29532068078677,194.78452575330152,0.2906413378883677,3486.992407074113,250.0903790727164,-15.0,63184.91453424168,88.08546575830849,159411.1075895334,40325.422330977126,1.0111498872145948,0.0,250.0903790727164,250.0903790727164,0,8.474218706847346,-948.4190173369906,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
53,2022-04-20T08:52:19,0,FULL,22.293589867580877,113.88680800663644,-774.0708784521861,195.09587772083088,194.78452575330152,0.2906413378883677,3481.543291284143,250.0747708038953,-15.0,63183.28002623316,89.71997376683152,159259.1123747656,40313.881893453385,1.0111454096337549,0.0,250.0747708038953,250.0747708038953,0,8.378673703760317,-890.2115591195729,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
54,2022-04-20T08:52:20,0,FULL,22.293315677689908,113.88592761009036,-716.1358752459788,194.89686211004727,194.78452575330152,0.2906413378883677,3476.10019237244,250.0589932355257,-15.0,63181.64707601362,91.3529239863654,159107.32841874837,40302.5263566128,1.011140939089583,0.0,250.0589932355257,250.0589932355257,0,8.283128491215983,-832.0950196978744,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
55,2022-04-20T08:52:21,0,FULL,22.29304125181341,113.8850472991981,-658.2914899937714,194.69827296609023,194.78452575330152,0.2906413378883677,3470.663115132447,250.04304249169536,-15.0,63180.01568141631,92.9843185836726,158955.75558232112,40291.35505826081,1.0111364755741676,0.0,250.04304249169536,250.04304249169536,0,8.187583067987875,-774.0692988711668,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
56,2022-04-20T08:52:22,0,FULL,22.292766587354212,113.88416707497794,-600.5376222558932,194.50010940788397,194.78452575330152,0.2906413378883677,3465.2320642726927,250.02691456093368,-15.0,63178.38584027591,94.6141597240813,158804.39372574046,40280.36733809901,1.011132019079591,0.0,250.02691456093368,250.02691456093368,0,8.092037432820545,-716.1342963585026,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
57,2022-04-20T08:52:23,0,FULL,22.29249168165455,113.88328693847268,-542.8741715156037,194.30237055562327,194.78452575330152,0.2906413378883677,3459.8070444173677,250.01060528975177,-15.0,63176.757550428505,96.24244957147958,158653.2427086846,40269.56253771883,1.0111275695979296,0.0,250.01060528975177,250.01060528975177,0,7.996491584422596,-658.2899117990374,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
58,2022-04-20T08:52:24,0,FULL,22.292216531993866,113.8824068907506,-485.3010371804887,194.1050555307858,194.78452575330152,0.2906413378883677,3454.388060106904,249.99411037590608,-15.0,63175.13080971168,97.86919028830944,158502.30239025716,40258.940000595205,1.0111231271212555,0.0,249.99411037590608,249.99411037590608,0,7.900945521466956,-600.5360447520295,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
59,2022-04-20T08:52:25,0,FULL,22.29194113558656,113.88152693290635,-427.81811858384617,193.90816345612876,194.78452575330152,0.2906413378883677,3448.97511579855,249.97742536111525,-15.0,63173.50561596443,99.494384035561,158351.57262899182,40248.49907208028,1.011118691641634,0.0,249.97742536111525,249.97742536111525,0,7.805399242592887,-542.8725947015232,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
60,2022-04-20T08:52:26,0,FULL,22.291665489579632,113.880647066062,-370.42531498606365,193.7116934556921,194.78452575330152,0.2906413378883677,3443.5682158669515,249.9605456234396,-15.0,63171.88196702723,101.11803297276666,158201.0532828562,40238.23909939713,1.011114263151127,0.0,249.9605456234396,249.9605456234396,0,7.7098527463965985,-485.29946105534736,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
61,2022-04-20T08:52:27,0,FULL,22.291389591050127,113.87976729136795,-313.12252557598526,193.5156446548092,194.78452575330152,0.2906413378883677,3438.167364604704,249.94346636911277,-15.0,63170.259860742,102.74013925799537,158050.74420925626,40228.15943163354,1.01110984164179,0.0,249.94346636911277,249.94346636911277,0,7.614306031436995,-427.8165431459229,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
62,2022-04-20T08:52:28,0,FULL,22.291113437002554,113.8788876100042,-255.90964947226985,193.3200161801023,194.78452575330152,0.2906413378883677,3432.7725662229277,249.92618262391483,-15.0,63168.63929495215,104.36070504784686,157900.6452650399,40218.25941973576,1.011105427105674,0.0,249.92618262391483,249.92618262391483,0,7.51875909623234,-370.4237402341703,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
