timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode,ap_track_angle,ap_heading,ap_nav_index
14,2022-03-28T10:14:41,1,FOLLOW,21.871415263917587,113.50173499194642,20000.0,182.63848738007383,310.0,412.7687767329601,0.6719151601600988,0.0,67989.14002693046,10.859973069543578,30.0,20000.001398513094,0.0,64717.3533929579,0.816642871082602,64717.3533929579,6.0,1,2,-80.79769467290646,220.0,15
15,2022-03-28T10:14:42,1,FOLLOW,21.869509347034917,113.50159616102133,20000.0,184.1661848560886,310.0,412.7687767329601,0.6719151601600988,0.0,67988.39561777309,11.604382226908548,30.0,20000.001398513094,0.0,64717.12005873669,0.816642871082602,64717.12005873669,6.0,1,2,-80.79848329332542,220.0,16
16,2022-03-28T10:14:43,1,FOLLOW,21.86760780886201,113.50140656733365,20000.0,185.69388233210336,310.0,412.7687767329601,0.6719151601600988,0.0,67987.65121129961,12.348788700383956,30.0,20000.001398513094,0.0,64716.886727911486,0.816642871082602,64716.886727911486,6.0,1,2,-80.7992926839545,220.0,17
17,2022-03-28T10:14:44,1,FOLLOW,21.865712001187468,113.501166345664,20000.0,187.2215798081181,310.0,412.7687767329601,0.6719151601600988,0.0,67986.90680751,13.093192490008866,30.0,20000.001398513094,0.0,64716.65340048229,0.816642871082602,64716.65340048229,6.0,1,2,-80.80012226406484,220.0,18
18,2022-03-28T10:14:45,1,FOLLOW,21.863823271726105,113.50087566678414,20000.0,188.7492772841329,310.0,412.7687767329601,0.6719151601600988,0.0,67986.16240640418,13.837593595822336,30.0,20000.001398513094,0.0,64716.42007644902,0.816642871082602,64716.42007644902,6.0,1,2,-80.8009714385522,220.0,19
19,2022-03-28T10:14:46,1,FOLLOW,21.8619429631609,113.5005347373354,20000.0,190.27697476014765,310.0,412.7687767329601,0.6719151601600988,0.0,67985.41800798214,14.581992017863431,30.0,20000.001398513094,0.0,64716.18675581164,0.816642871082602,64716.18675581164,6.0,1,2,-80.80183959837542,220.0,20
20,2022-03-28T10:14:47,1,FOLLOW,21.86007241218848,113.5001437996818,20000.0,191.8046722361624,310.0,412.7687767329601,0.6719151601600988,0.0,67984.67361224383,15.326387756171217,30.0,20000.001398513094,0.0,64715.953438570126,0.816642871082602,64715.953438570126,6.0,1,2,-80.80272612100464,220.0,20
21,2022-03-28T10:14:48,1,FOLLOW,21.858212948568863,113.49970313173792,20000.0,193.3323697121772,310.0,412.7687767329601,0.6719151601600988,0.0,67983.92921918922,16.07078081078474,30.0,20000.001398513094,0.0,64715.72012472442,0.816642871082602,64715.72012472442,6.0,1,2,-80.80363037087903,220.0,20
22,2022-03-28T10:14:49,1,FOLLOW,21.856365894180183,113.49921304677112,20000.0,194.86006718819195,310.0,412.7687767329601,0.6719151601600988,0.0,67983.18482881825,16.81517118174307,30.0,20000.001398513094,0.0,64715.48681427448,0.816642871082602,64715.48681427448,6.0,1,2,-80.80455169987395,220.0,20
23,2022-03-28T10:14:50,1,FOLLOW,21.85453256207893,113.49867389317896,20000.0,196.3877646642067,310.0,412.7687767329601,0.6719151601600988,0.0,67982.44044113091,17.55955886908527,30.0,20000.001398513094,0.0,64715.2535072203,0.816642871082602,64715.2535072203,6.0,1,2,-80.80548944777667,220.0,20
24,2022-03-28T10:14:51,1,FOLLOW,21.852714255566525,113.49808605424154,20000.0,197.91546214022148,310.0,412.7687767329601,0.6719151601600988,0.0,67981.69605612714,18.30394387285039,30.0,20000.001398513094,0.0,64715.020203561806,0.816642871082602,64715.020203561806,6.0,1,2,-80.80644294277073,220.0,20
25,2022-03-28T10:14:52,1,FOLLOW,21.850912267262824,113.4974499478489,20000.0,199.44315961623624,310.0,412.7687767329601,0.6719151601600988,0.0,67980.9516738069,19.048326193077493,30.0,20000.001398513094,0.0,64714.78690329897,0.816642871082602,64714.78690329897,6.0,1,2,-80.80741150192823,220.0,20
26,2022-03-28T10:14:53,1,FOLLOW,21.849127878187197,113.49676602620411,20000.0,200.970857092251,310.0,412.7687767329601,0.6719151601600988,0.0,67980.20729417018,19.79270582980564,30.0,20000.001398513094,0.0,64714.55360643175,0.816642871082602,64714.55360643175,6.0,1,2,-80.80839443170987,220.0,20
27,2022-03-28T10:14:54,1,FOLLOW,21.84736235684785,113.49603477550174,20000.0,202.49855456826575,310.0,412.7687767329601,0.6719151601600988,0.0,67979.46291721691,20.53708278307388,30.0,20000.001398513094,0.0,64714.3203129601,0.816642871082602,64714.3203129601,6.0,1,2,-80.80939102847223,220.0,20
28,2022-03-28T10:14:55,1,FOLLOW,21.84561695834007,113.49525671558214,20000.0,204.0262520442805,310.0,412.7687767329601,0.6719151601600988,0.0,67978.71854294706,21.281457052921272,30.0,20000.001398513094,0.0,64714.08702288399,0.816642871082602,64714.08702288399,6.0,1,2,-80.81040057898188,220.0,20
29,2022-03-28T10:14:56,1,FOLLOW,21.84389292345399,113.49443239956204,20000.0,205.5539495202953,310.0,412.7687767329601,0.6719151601600988,0.0,67977.97417136059,22.02582863938688,30.0,20000.001398513094,0.0,64713.85373620338,0.816642871082602,64713.85373620338,6.0,1,2,-80.81142236093598,220.0,20
30,2022-03-28T10:14:57,1,FOLLOW,21.842191477792493,113.49356241344124,20000.0,207.08164699631007,310.0,412.7687767329601,0.6719151601600988,0.0,67977.22980245747,22.77019754250976,30.0,20000.001398513094,0.0,64713.62045291824,0.816642871082602,64713.62045291824,6.0,1,2,-80.81245564348889,220.0,20
31,2022-03-28T10:14:58,1,FOLLOW,21.84051383089997,113.49264737568603,20000.0,208.60934447232484,310.0,412.7687767329601,0.6719151601600988,0.0,67976.48543623765,23.51456376232896,30.0,20000.001398513094,0.0,64713.3871730285,0.816642871082602,64713.3871730285,6.0,1,2,-80.81349968778459,220.0,20
32,2022-03-28T10:14:59,1,FOLLOW,21.83886117540246,113.49168793678962,20000.0,210.1370419483396,310.0,412.7687767329601,0.6719151601600988,0.0,67975.7410727011,24.25892729888354,30.0,20000.001398513094,0.0,64713.15389653416,0.816642871082602,64713.15389653416,6.0,1,2,-80.81455374749402,220.0,20
33,2022-03-28T10:15:00,1,FOLLOW,21.8372346861598,113.49068477880957,20000.0,211.6647394243544,310.0,412.7687767329601,0.6719151601600988,0.0,67974.99671184777,25.00328815221255,30.0,20000.001398513094,0.0,64712.92062343514,0.816642871082602,64712.92062343514,6.0,1,2,-80.8156170693575,220.0,20
34,2022-03-28T10:15:01,1,FOLLOW,21.83563551943045,113.48963861488303,20000.0,213.19243690036916,310.0,412.7687767329601,0.6719151601600988,0.0,67974.25235367763,25.747646322355056,30.0,20000.001398513094,0.0,64712.68735373141,0.816642871082602,64712.68735373141,6.0,1,2,-80.81668889373141,220.0,20
35,2022-03-28T10:15:02,1,FOLLOW,21.83406481204951,113.48855018871976,20000.0,214.7201343763839,310.0,412.7687767329601,0.6719151601600988,0.0,67973.50799819063,26.492001809350104,30.0,20000.001398513094,0.0,64712.45408742296,0.816642871082602,64712.45408742296,6.0,1,2,-80.81776845513889,220.0,20
36,2022-03-28T10:15:03,1,FOLLOW,21.832523680620557,113.4874202740734,20000.0,216.24783185239863,310.0,412.7687767329601,0.6719151601600988,0.0,67972.76364538675,27.236354613236745,30.0,20000.001398513094,0.0,64712.2208245097,0.816642871082602,64712.2208245097,6.0,1,2,-80.81885498282399,220.0,20
37,2022-03-28T10:15:04,1,FOLLOW,21.831013220721832,113.48624967419138,20000.0,217.77552932841343,310.0,412.7687767329601,0.6719151601600988,0.0,67972.01929526593,27.98070473405404,30.0,20000.001398513094,0.0,64711.98756499163,0.816642871082602,64711.98756499163,6.0,1,2,-80.81994770130912,220.0,20
38,2022-03-28T10:15:05,1,FOLLOW,21.82953450612745,113.485039221244,20000.0,219.3032268044282,310.0,412.7687767329601,0.6719151601600988,0.0,67971.27494782813,28.725052171841032,30.0,20000.001398513094,0.0,64711.75430886872,0.816642871082602,64711.75430886872,6.0,1,2,-80.82104583095497,220.0,20
39,2022-03-28T10:15:06,1,FOLLOW,21.828070620813985,113.4838108756174,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67970.53060307333,29.46939692663678,30.0,20000.001398513094,0.0,64711.5210561409,0.816642871082602,64711.5210561409,6.0,1,2,-80.82214858852294,220.0,20
40,2022-03-28T10:15:07,1,FOLLOW,21.82660673550052,113.48258252999078,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67969.81688536683,30.183114633135773,0.0,20000.001398513094,0.0,62048.88003130174,0.816642871082602,62048.88003130174,6.0,1,2,-80.82325316088948,220.0,20
41,2022-03-28T10:15:08,1,FOLLOW,21.82514285018705,113.48135418436416,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67969.10316958973,30.89683041023652,0.0,20000.001398513094,0.0,62048.712294115234,0.816642871082602,62048.712294115234,6.0,1,2,-80.82435766866222,220.0,20
42,2022-03-28T10:15:09,1,FOLLOW,21.823678964873576,113.48012583873756,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67968.389455742,31.610544257964506,0.0,20000.001398513094,0.0,62048.54455914348,0.816642871082602,62048.54455914348,6.0,1,2,-80.82546211184031,220.0,20
43,2022-03-28T10:15:10,1,FOLLOW,21.822215079560102,113.47889749311094,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67967.67574382362,32.324256176345195,0.0,20000.001398513094,0.0,62048.37682638646,0.816642871082602,62048.37682638646,6.0,1,2,-80.82656649042288,220.0,20
44,2022-03-28T10:15:11,1,FOLLOW,21.82075119424664,113.47766914748432,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67966.96203383457,33.03796616540407,0.0,20000.001398513094,0.0,62048.20909584414,0.816642871082602,62048.20909584414,6.0,1,2,-80.82767080440907,220.0,20
45,2022-03-28T10:15:12,1,FOLLOW,21.819287308933166,113.4764408018577,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67966.24832577481,33.7516742251666,0.0,20000.001398513094,0.0,62048.041367516525,0.816642871082602,62048.041367516525,6.0,1,2,-80.82877505379803,220.0,20
46,2022-03-28T10:15:13,1,FOLLOW,21.817823423619696,113.47521245623108,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67965.53461964431,34.46538035565827,0.0,20000.001398513094,0.0,62047.8736414036,0.816642871082602,62047.8736414036,6.0,1,2,-80.82987923858893,220.0,20
47,2022-03-28T10:15:14,1,FOLLOW,21.816359538306227,113.47398411060448,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67964.82091544307,35.179084556904535,0.0,20000.001398513094,0.0,62047.7059175053,0.816642871082602,62047.7059175053,6.0,1,2,-80.83098335878087,220.0,20
48,2022-03-28T10:15:15,1,FOLLOW,21.81489565299276,113.47275576497786,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67964.10721317104,35.89278682893088,0.0,20000.001398513094,0.0,62047.53819582165,0.816642871082602,62047.53819582165,6.0,1,2,-80.83208741437304,220.0,20
49,2022-03-28T10:15:16,1,FOLLOW,21.813431767679287,113.47152741935125,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67963.3935128282,36.60648717176278,0.0,20000.001398513094,0.0,62047.37047635261,0.816642871082602,62047.37047635261,6.0,1,2,-80.83319140536456,220.0,20
50,2022-03-28T10:15:17,1,FOLLOW,21.811967882365817,113.47029907372465,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67962.67981441454,37.32018558542571,0.0,20000.001398513094,0.0,62047.20275909816,0.816642871082602,62047.20275909816,6.0,1,2,-80.8342953317546,220.0,20
51,2022-03-28T10:15:18,1,FOLLOW,21.810503997052347,113.46907072809802,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67961.96611793003,38.03388206994514,0.0,20000.001398513094,0.0,62047.03504405829,0.816642871082602,62047.03504405829,6.0,1,2,-80.83539919354226,220.0,20
52,2022-03-28T10:15:19,1,FOLLOW,21.80904011173888,113.4678423824714,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67961.25242337462,38.74757662534655,0.0,20000.001398513094,0.0,62046.86733123296,0.816642871082602,62046.86733123296,6.0,1,2,-80.83650299072673,220.0,20
53,2022-03-28T10:15:20,1,FOLLOW,21.807576226425407,113.4666140368448,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67960.53873074832,39.4612692516554,0.0,20000.001398513094,0.0,62046.69962062218,0.816642871082602,62046.69962062218,6.0,1,2,-80.83760672330715,220.0,20
54,2022-03-28T10:15:21,1,FOLLOW,21.806112341111938,113.46538569121816,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67959.82504005107,40.17495994889716,0.0,20000.001398513094,0.0,62046.53191222591,0.816642871082602,62046.53191222591,6.0,1,2,-80.83871039128266,220.0,20
55,2022-03-28T10:15:22,1,FOLLOW,21.804648455798468,113.46415734559156,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67959.11135128287,40.88864871709732,0.0,20000.001398513094,0.0,62046.364206044105,0.816642871082602,62046.364206044105,6.0,1,2,-80.8398139946524,220.0,20
56,2022-03-28T10:15:23,1,FOLLOW,21.803184570485,113.46292899996494,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67958.39766444369,41.60233555628133,0.0,20000.001398513094,0.0,62046.19650207679,0.816642871082602,62046.19650207679,6.0,1,2,-80.84091753341555,220.0,20
57,2022-03-28T10:15:24,1,FOLLOW,21.801720685171528,113.46170065433832,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67957.6839795335,42.31602046647468,0.0,20000.001398513094,0.0,62046.02880032392,0.816642871082602,62046.02880032392,6.0,1,2,-80.8420210075712,220.0,20
58,2022-03-28T10:15:25,1,FOLLOW,21.800256799858055,113.46047230871172,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67956.97029655227,43.02970344770284,0.0,20000.001398513094,0.0,62045.86110078548,0.816642871082602,62045.86110078548,6.0,1,2,-80.84312441711855,220.0,20
59,2022-03-28T10:15:26,1,FOLLOW,21.79879291454459,113.4592439630851,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67956.25661549998,43.74338449999127,0.0,20000.001398513094,0.0,62045.69340346145,0.816642871082602,62045.69340346145,6.0,1,2,-80.84422776205673,220.0,20
60,2022-03-28T10:15:27,1,FOLLOW,21.79732902923112,113.45801561745849,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67955.5429363766,44.45706362336544,0.0,20000.001398513094,0.0,62045.5257083518,0.816642871082602,62045.5257083518,6.0,1,2,-80.84533104238491,220.0,20
61,2022-03-28T10:15:28,1,FOLLOW,21.79586514391765,113.45678727183189,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67954.82925918212,45.17074081785084,0.0,20000.001398513094,0.0,62045.35801545654,0.816642871082602,62045.35801545654,6.0,1,2,-80.84643425810219,220.0,20
62,2022-03-28T10:15:29,1,FOLLOW,21.79440125860418,113.45555892620526,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67954.1155839165,45.88441608347293,0.0,20000.001398513094,0.0,62045.19032477563,0.816642871082602,62045.19032477563,6.0,1,2,-80.84753740920776,220.0,20
63,2022-03-28T10:15:30,1,FOLLOW,21.79293737329071,113.45433058057864,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67953.40191057972,46.598089420257175,0.0,20000.001398513094,0.0,62045.02263630903,0.816642871082602,62045.02263630903,6.0,1,2,-80.84864049570076,220.0,20
64,2022-03-28T10:15:31,1,FOLLOW,21.79147348797724,113.45310223495204,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67952.68823917175,47.31176082822905,0.0,20000.001398513094,0.0,62044.85495005676,0.816642871082602,62044.85495005676,6.0,1,2,-80.84974351758036,220.0,20
65,2022-03-28T10:15:32,1,FOLLOW,21.79000960266377,113.4518738893254,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.97456969257,48.02543030741402,0.0,20000.001398513094,0.0,62044.68726601878,0.816642871082602,62044.68726601878,6.0,1,2,-80.85084647484567,220.0,20
66,2022-03-28T10:15:33,1,FOLLOW,21.7885457173503,113.4506455436988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.26090214214,48.73909785783757,0.0,20000.001398513094,0.0,62044.51958419504,0.816642871082602,62044.51958419504,6.0,1,2,-80.85194936749586,220.0,20
67,2022-03-28T10:15:34,1,FOLLOW,21.78708183203683,113.44941719807218,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67950.54723652045,49.452763479525146,0.0,20000.001398513094,0.0,62044.351904585565,0.816642871082602,62044.351904585565,6.0,1,2,-80.85305219553008,220.0,20
68,2022-03-28T10:15:35,1,FOLLOW,21.78561794672336,113.44818885244555,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.83357282747,50.16642717250224,0.0,20000.001398513094,0.0,62044.18422719032,0.816642871082602,62044.18422719032,6.0,1,2,-80.8541549589475,220.0,20
69,2022-03-28T10:15:36,1,FOLLOW,21.78415406140989,113.44696050681895,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.11991106317,50.8800889367943,0.0,20000.001398513094,0.0,62044.01655200926,0.816642871082602,62044.01655200926,6.0,1,2,-80.85525765774725,220.0,20
70,2022-03-28T10:15:37,1,FOLLOW,21.78269017609642,113.44573216119234,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67948.40625122754,51.593748772426814,0.0,20000.001398513094,0.0,62043.848879042416,0.816642871082602,62043.848879042416,6.0,1,2,-80.85636029192847,220.0,20
71,2022-03-28T10:15:38,1,FOLLOW,21.78122629078295,113.44450381556572,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67947.69259332055,52.30740667942524,0.0,20000.001398513094,0.0,62043.68120828974,0.816642871082602,62043.68120828974,6.0,1,2,-80.85746286149032,220.0,20
72,2022-03-28T10:15:39,1,FOLLOW,21.77976240546948,113.44327546993912,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.97893734217,53.02106265781505,0.0,20000.001398513094,0.0,62043.5135397512,0.816642871082602,62043.5135397512,6.0,1,2,-80.85856536643196,220.0,20
73,2022-03-28T10:15:40,1,FOLLOW,21.77829852015601,113.4420471243125,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.26528329236,53.73471670762171,0.0,20000.001398513094,0.0,62043.345873426784,0.816642871082602,62043.345873426784,6.0,1,2,-80.85966780675257,220.0,20
74,2022-03-28T10:15:41,1,FOLLOW,21.77683463484254,113.44081877868588,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67945.55163117111,54.44836882887069,0.0,20000.001398513094,0.0,62043.17820931647,0.816642871082602,62043.17820931647,6.0,1,2,-80.86077018245126,220.0,20
75,2022-03-28T10:15:42,1,FOLLOW,21.77537074952907,113.43959043305928,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.8379809784,55.16201902158744,0.0,20000.001398513094,0.0,62043.01054742026,0.816642871082602,62043.01054742026,6.0,1,2,-80.86187249352719,220.0,20
76,2022-03-28T10:15:43,1,FOLLOW,21.7739068642156,113.43836208743264,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.12433271419,55.87566728579745,0.0,20000.001398513094,0.0,62042.8428877381,0.816642871082602,62042.8428877381,6.0,1,2,-80.86297473997952,220.0,20
77,2022-03-28T10:15:44,1,FOLLOW,21.77244297890213,113.43713374180604,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67943.41068637845,56.58931362152618,0.0,20000.001398513094,0.0,62042.67523026999,0.816642871082602,62042.67523026999,6.0,1,2,-80.86407692180741,220.0,20
78,2022-03-28T10:15:45,1,FOLLOW,21.77097909358866,113.43590539617942,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67942.69704197119,57.3029580287991,0.0,20000.001398513094,0.0,62042.50757501591,0.816642871082602,62042.50757501591,6.0,1,2,-80.86517903901002,220.0,20
79,2022-03-28T10:15:46,1,FOLLOW,21.76951520827519,113.4346770505528,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.98339949234,58.01660050764167,0.0,20000.001398513094,0.0,62042.33992197582,0.816642871082602,62042.33992197582,6.0,1,2,-80.86628109158646,220.0,20
80,2022-03-28T10:15:47,1,FOLLOW,21.76805132296172,113.4334487049262,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.2697589419,58.73024105807936,0.0,20000.001398513094,0.0,62042.17227114971,0.816642871082602,62042.17227114971,6.0,1,2,-80.86738307953594,220.0,20
81,2022-03-28T10:15:48,1,FOLLOW,21.76658743764825,113.43222035929958,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67940.55612031984,59.443879680137634,0.0,20000.001398513094,0.0,62042.0046225376,0.816642871082602,62042.0046225376,6.0,1,2,-80.86848500285758,220.0,20
82,2022-03-28T10:15:49,1,FOLLOW,21.76512355233478,113.43099201367296,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.84248362614,60.15751637384196,0.0,20000.001398513094,0.0,62041.83697613941,0.816642871082602,62041.83697613941,6.0,1,2,-80.86958686155054,220.0,20
83,2022-03-28T10:15:50,1,FOLLOW,21.76365966702131,113.42976366804636,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.12884886077,60.8711511392178,0.0,20000.001398513094,0.0,62041.66933195515,0.816642871082602,62041.66933195515,6.0,1,2,-80.870688655614,220.0,20
84,2022-03-28T10:15:51,1,FOLLOW,21.76219578170784,113.42853532241972,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67938.4152160237,61.58478397629062,0.0,20000.001398513094,0.0,62041.50168998479,0.816642871082602,62041.50168998479,6.0,1,2,-80.87179038504708,220.0,20
85,2022-03-28T10:15:52,1,FOLLOW,21.76073189639437,113.42730697679312,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67937.7015851149,62.2984148850859,0.0,20000.001398513094,0.0,62041.3340502283,0.816642871082602,62041.3340502283,6.0,1,2,-80.87289204984896,220.0,20
86,2022-03-28T10:15:53,1,FOLLOW,21.759268011080906,113.4260786311665,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.98795613436,63.01204386562908,0.0,20000.001398513094,0.0,62041.1664126857,0.816642871082602,62041.1664126857,6.0,1,2,-80.87399365001878,220.0,20
87,2022-03-28T10:15:54,1,FOLLOW,21.757804125767432,113.42485028553988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.27432908204,63.72567091794564,0.0,20000.001398513094,0.0,62040.99877735692,0.816642871082602,62040.99877735692,6.0,1,2,-80.8750951855557,220.0,20
88,2022-03-28T10:15:55,1,FOLLOW,21.75634024045396,113.42362193991328,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67935.56070395792,64.43929604206105,0.0,20000.001398513094,0.0,62040.831144241965,0.816642871082602,62040.831144241965,6.0,1,2,-80.87619665645887,220.0,20
