timestep,timestamp,id,callsign,lat,long,alt,cas,tas,mach,vs,heading,bank_angle,mass,fuel_consumed,thrust,drag,esf,accel,ap_track_angle,ap_heading,ap_nav_index,ap_dist_to_next_fix,trans_alt,flight_phase,configuration,speed_mode,vertical_mode,ap_speed_mode,ap_lateral_mode
35,2022-03-29T07:43:13,1,FOLLOW,21.83406481204951,113.48855018871976,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,214.7201343763839,30.0,67973.50799819063,26.492001809350104,64712.45408742296,64712.45408742296,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
36,2022-03-29T07:43:14,1,FOLLOW,21.832523680620557,113.4874202740734,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,216.24783185239863,30.0,67972.76364538675,27.236354613236745,64712.2208245097,64712.2208245097,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
37,2022-03-29T07:43:15,1,FOLLOW,21.831013220721832,113.48624967419138,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,217.77552932841343,30.0,67972.01929526593,27.98070473405404,64711.98756499163,64711.98756499163,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
38,2022-03-29T07:43:16,1,FOLLOW,21.82953450612745,113.485039221244,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,219.3032268044282,30.0,67971.27494782813,28.725052171841032,64711.75430886872,64711.75430886872,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
39,2022-03-29T07:43:17,1,FOLLOW,21.828070620813985,113.4838108756174,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,30.0,67970.53060307333,29.46939692663678,64711.5210561409,64711.5210561409,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
40,2022-03-29T07:43:18,1,FOLLOW,21.82660673550052,113.48258252999078,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67969.81688536683,30.183114633135773,62048.88003130174,62048.88003130174,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
41,2022-03-29T07:43:19,1,FOLLOW,21.82514285018705,113.48135418436416,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67969.10316958973,30.89683041023652,62048.712294115234,62048.712294115234,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
42,2022-03-29T07:43:20,1,FOLLOW,21.823678964873576,113.48012583873756,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67968.389455742,31.610544257964506,62048.54455914348,62048.54455914348,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
43,2022-03-29T07:43:21,1,FOLLOW,21.822215079560102,113.47889749311094,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67967.67574382362,32.324256176345195,62048.37682638646,62048.37682638646,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
44,2022-03-29T07:43:22,1,FOLLOW,21.82075119424664,113.47766914748432,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67966.96203383457,33.03796616540407,62048.20909584414,62048.20909584414,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
45,2022-03-29T07:43:23,1,FOLLOW,21.819287308933166,113.4764408018577,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67966.24832577481,33.7516742251666,62048.041367516525,62048.041367516525,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
46,2022-03-29T07:43:24,1,FOLLOW,21.817823423619696,113.47521245623108,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67965.53461964431,34.46538035565827,62047.8736414036,62047.8736414036,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
47,2022-03-29T07:43:25,1,FOLLOW,21.816359538306227,113.47398411060448,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67964.82091544307,35.179084556904535,62047.7059175053,62047.7059175053,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
48,2022-03-29T07:43:26,1,FOLLOW,21.81489565299276,113.47275576497786,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67964.10721317104,35.89278682893088,62047.53819582165,62047.53819582165,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
49,2022-03-29T07:43:27,1,FOLLOW,21.813431767679287,113.47152741935125,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67963.3935128282,36.60648717176278,62047.37047635261,62047.37047635261,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
50,2022-03-29T07:43:28,1,FOLLOW,21.811967882365817,113.47029907372465,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67962.67981441454,37.32018558542571,62047.20275909816,62047.20275909816,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
51,2022-03-29T07:43:29,1,FOLLOW,21.810503997052347,113.46907072809802,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67961.96611793003,38.03388206994514,62047.03504405829,62047.03504405829,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
52,2022-03-29T07:43:30,1,FOLLOW,21.80904011173888,113.4678423824714,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67961.25242337462,38.74757662534655,62046.86733123296,62046.86733123296,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
53,2022-03-29T07:43:31,1,FOLLOW,21.807576226425407,113.4666140368448,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67960.53873074832,39.4612692516554,62046.69962062218,62046.69962062218,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
54,2022-03-29T07:43:32,1,FOLLOW,21.806112341111938,113.46538569121816,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67959.82504005107,40.17495994889716,62046.53191222591,62046.53191222591,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
55,2022-03-29T07:43:33,1,FOLLOW,21.804648455798468,113.46415734559156,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67959.11135128287,40.88864871709732,62046.364206044105,62046.364206044105,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
56,2022-03-29T07:43:34,1,FOLLOW,21.803184570485,113.46292899996494,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67958.39766444369,41.60233555628133,62046.19650207679,62046.19650207679,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
57,2022-03-29T07:43:35,1,FOLLOW,21.801720685171528,113.46170065433832,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67957.6839795335,42.31602046647468,62046.02880032392,62046.02880032392,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
58,2022-03-29T07:43:36,1,FOLLOW,21.800256799858055,113.46047230871172,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67956.97029655227,43.02970344770284,62045.86110078548,62045.86110078548,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
59,2022-03-29T07:43:37,1,FOLLOW,21.79879291454459,113.4592439630851,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67956.25661549998,43.74338449999127,62045.69340346145,62045.69340346145,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
60,2022-03-29T07:43:38,1,FOLLOW,21.79732902923112,113.45801561745849,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67955.5429363766,44.45706362336544,62045.5257083518,62045.5257083518,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
61,2022-03-29T07:43:39,1,FOLLOW,21.79586514391765,113.45678727183189,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67954.82925918212,45.17074081785084,62045.35801545654,62045.35801545654,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
62,2022-03-29T07:43:40,1,FOLLOW,21.79440125860418,113.45555892620526,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67954.1155839165,45.88441608347293,62045.19032477563,62045.19032477563,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
63,2022-03-29T07:43:41,1,FOLLOW,21.79293737329071,113.45433058057864,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67953.40191057972,46.598089420257175,62045.02263630903,62045.02263630903,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
64,2022-03-29T07:43:42,1,FOLLOW,21.79147348797724,113.45310223495204,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67952.68823917175,47.31176082822905,62044.85495005676,62044.85495005676,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
65,2022-03-29T07:43:43,1,FOLLOW,21.79000960266377,113.4518738893254,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67951.97456969257,48.02543030741402,62044.68726601878,62044.68726601878,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
66,2022-03-29T07:43:44,1,FOLLOW,21.7885457173503,113.4506455436988,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67951.26090214214,48.73909785783757,62044.51958419504,62044.51958419504,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
67,2022-03-29T07:43:45,1,FOLLOW,21.78708183203683,113.44941719807218,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67950.54723652045,49.452763479525146,62044.351904585565,62044.351904585565,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
68,2022-03-29T07:43:46,1,FOLLOW,21.78561794672336,113.44818885244555,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67949.83357282747,50.16642717250224,62044.18422719032,62044.18422719032,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
69,2022-03-29T07:43:47,1,FOLLOW,21.78415406140989,113.44696050681895,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67949.11991106317,50.8800889367943,62044.01655200926,62044.01655200926,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
70,2022-03-29T07:43:48,1,FOLLOW,21.78269017609642,113.44573216119234,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67948.40625122754,51.593748772426814,62043.848879042416,62043.848879042416,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
71,2022-03-29T07:43:49,1,FOLLOW,21.78122629078295,113.44450381556572,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67947.69259332055,52.30740667942524,62043.68120828974,62043.68120828974,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
72,2022-03-29T07:43:50,1,FOLLOW,21.77976240546948,113.44327546993912,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67946.97893734217,53.02106265781505,62043.5135397512,62043.5135397512,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
73,2022-03-29T07:43:51,1,FOLLOW,21.77829852015601,113.4420471243125,20000.0,310.0,412.7687767329601,0.6719151601600988,0.0,220.0,0.0,67946.26528329236,53.73471670762171,62043.345873426784,62043.345873426784,0.816642871082602,0.0,0.0,220.0,0,0.0,20000.001398513094,CRUISE,CLEAN,CAS,LEVEL,CONSTANT_CAS,HEADING
