time,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
154,1,FOLLOW,21.661228939137096,113.34381408205758,17433.778592163286,220.0,310.0,397.63463130764666,0.6413046079118094,-2737.9790575367015,50932.12580299002,67.87419701000371,0.0,17561.18498450272,0.0,59110.75665003698,0.8284269315705869,12152.51200880058,7,1,2
155,0,HEAD,21.72428033216998,113.6882044543556,23544.207741054994,150.0,288.99239435544473,406.99742510700963,0.6719151601600988,3651.3373570449708,50866.10965229124,133.89034770871143,0.0,23409.497058790428,0.0,51831.50691960695,1.063975411184022,93355.9876378337,5,2,1
155,1,FOLLOW,21.659819676155177,113.34263157000922,17388.169712506016,220.0,310.0,397.36702854416734,0.6407584789238024,-2736.5327794361942,50932.12566753734,67.87433246268797,0.0,17515.510289746493,0.0,59119.30196245403,0.8286417676243336,12166.409639429587,7,1,2
156,0,HEAD,21.72264893328209,113.68914634294268,23604.95884123855,150.0,288.63056055365246,406.89586961711245,0.6719151601600988,3645.06601101342,50864.98918583242,135.01081416753507,0.0,23470.4788915411,0.0,51722.66300036252,1.063975411184022,93185.26705448507,5,2,1
156,1,FOLLOW,21.65841136093167,113.34144985322459,17342.584934698443,220.0,310.0,397.09979102358807,0.6402132145147297,-2735.0866684543103,50932.12553201085,67.87446798917627,0.0,17469.859699446235,0.0,59127.82841465548,0.8288562745033596,12180.298138169932,7,1,2
157,0,HEAD,21.721017940970484,113.69008799679283,23665.605153296176,150.0,288.2695793361036,406.794463265752,0.6719151601600988,3638.7787234574957,50863.87084725442,136.12915274553734,0.0,23531.356528668482,0.0,51614.306052029475,1.063975411184022,93014.81090070451,5,2,1
157,1,FOLLOW,21.657003992173138,113.34026893061838,17297.024255879576,220.0,310.0,396.8329182119156,0.6396688131062872,-2733.6407291319993,50932.12539641059,67.87460358942957,0.0,17424.2332109678,0.0,59136.336051848826,0.8290704525443715,12194.17750870817,7,1,2
158,0,HEAD,21.71938735463498,113.69102941625256,23726.146415043564,150.0,287.9094511967987,406.69320660814986,0.6719151601600988,3632.4757048434158,50862.754632965036,137.24536703491526,0.0,23592.129700215457,0.0,51506.4347291386,1.063975411184022,92844.6200706406,5,2,1
158,1,FOLLOW,21.655597568588032,113.33908880110684,17251.487673113057,220.0,310.0,396.5664095754172,0.6391252731224039,-2732.194965991052,50932.12526073661,67.87473926340888,0.0,17378.630821600927,0.0,59144.824919152896,0.8292843020851611,12208.047754751948,7,1,2
159,0,HEAD,21.717757173673192,113.69197060166968,23786.582367792405,150.0,287.55017660548236,406.5921001940575,0.6719151601600988,3626.1571649305283,50861.640539362335,138.35946063761895,0.0,23652.798139746887,0.0,51399.047681290824,1.063975411184022,92674.69544884173,5,2,1
159,1,FOLLOW,21.654192088886695,113.33790946360782,17205.975183387487,220.0,310.0,396.3002645806242,0.6385825929892466,-2730.7493835341616,50932.12512498895,67.87487501107519,0.0,17333.05252855938,0.0,59153.295061598,0.829497823464597,12221.908880029912,7,1,2
160,0,HEAD,21.71612739748056,113.69291155339322,23846.912756338483,150.0,287.1917560078076,406.4911445677659,0.6719151601600988,3619.8233127646204,50860.52856283473,139.4714371652281,0.0,23713.361584337923,0.0,51292.14355327006,1.063975411184022,92505.03791027861,5,2,1
160,1,FOLLOW,21.652787551781365,113.33673091704075,17160.48678361674,220.0,310.0,396.0344826943367,0.6380407711352235,-2729.3039862449464,50932.124989167634,67.87501083238949,0.0,17287.498328981055,0.0,59161.74652412583,0.8297110170226145,12235.760888291581,7,1,2
161,0,HEAD,21.71449802545035,113.69385227177347,23907.137328949673,150.0,286.8341898254925,406.3903402681178,0.6719151601600988,3613.4743566713505,50859.418699761125,140.581300238829,0.0,23773.819774562235,0.0,51185.72098515551,1.063975411184022,92335.64832036747,5,2,1
161,1,FOLLOW,21.651383955986166,113.33555316032668,17115.022470640273,220.0,310.0,395.7690633836247,0.637499805990988,-2727.858778588006,50932.12485327271,67.87514672731278,0.0,17241.968219928847,0.0,59170.17935158981,0.8299238831002032,12249.603783307246,7,1,2
162,0,HEAD,21.712869056973705,113.69479275716196,23967.255837353838,150.0,286.47747845648007,406.28968782851797,0.6719151601600988,3607.1105042498048,50858.31094651106,141.68905348889186,0.0,23834.172454479754,0.0,51079.77861243289,1.063975411184022,92166.52753499328,5,2,1
162,1,FOLLOW,21.64998130021711,113.33437619238819,17069.58224122346,220.0,310.0,395.50400611583524,0.6369596959894364,-2726.4137650088787,50932.12471730422,67.87528269580608,0.0,17196.46219839041,0.0,59178.593588754025,0.8301364220393994,12263.437568867856,7,1,2
163,0,HEAD,21.711240491439643,113.69573300991145,24027.268036726608,150.0,286.1216222751022,406.18918777694563,0.6719151601600988,3600.731962366194,50857.2052994448,142.79470055514864,0.0,23894.419371625427,0.0,50974.31506610489,1.063975411184022,91997.67640053366,5,2,1
