timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
64,2022-03-25T09:40:10,1,FOLLOW,21.79147348797724,113.45310223495204,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67952.68823917175,47.31176082822905,0.0,20000.001398513094,0.0,62044.85495005676,0.816642871082602,62044.85495005676,6.0,1,2
65,2022-03-25T09:40:11,1,FOLLOW,21.79000960266377,113.4518738893254,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.97456969257,48.02543030741402,0.0,20000.001398513094,0.0,62044.68726601878,0.816642871082602,62044.68726601878,6.0,1,2
66,2022-03-25T09:40:12,1,FOLLOW,21.7885457173503,113.4506455436988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.26090214214,48.73909785783757,0.0,20000.001398513094,0.0,62044.51958419504,0.816642871082602,62044.51958419504,6.0,1,2
67,2022-03-25T09:40:13,1,FOLLOW,21.78708183203683,113.44941719807218,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67950.54723652045,49.452763479525146,0.0,20000.001398513094,0.0,62044.351904585565,0.816642871082602,62044.351904585565,6.0,1,2
68,2022-03-25T09:40:14,1,FOLLOW,21.78561794672336,113.44818885244555,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.83357282747,50.16642717250224,0.0,20000.001398513094,0.0,62044.18422719032,0.816642871082602,62044.18422719032,6.0,1,2
69,2022-03-25T09:40:15,1,FOLLOW,21.78415406140989,113.44696050681895,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.11991106317,50.8800889367943,0.0,20000.001398513094,0.0,62044.01655200926,0.816642871082602,62044.01655200926,6.0,1,2
70,2022-03-25T09:40:16,1,FOLLOW,21.78269017609642,113.44573216119234,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67948.40625122754,51.593748772426814,0.0,20000.001398513094,0.0,62043.848879042416,0.816642871082602,62043.848879042416,6.0,1,2
71,2022-03-25T09:40:17,1,FOLLOW,21.78122629078295,113.44450381556572,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67947.69259332055,52.30740667942524,0.0,20000.001398513094,0.0,62043.68120828974,0.816642871082602,62043.68120828974,6.0,1,2
72,2022-03-25T09:40:18,1,FOLLOW,21.77976240546948,113.44327546993912,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.97893734217,53.02106265781505,0.0,20000.001398513094,0.0,62043.5135397512,0.816642871082602,62043.5135397512,6.0,1,2
73,2022-03-25T09:40:19,1,FOLLOW,21.77829852015601,113.4420471243125,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.26528329236,53.73471670762171,0.0,20000.001398513094,0.0,62043.345873426784,0.816642871082602,62043.345873426784,6.0,1,2
74,2022-03-25T09:40:20,1,FOLLOW,21.77683463484254,113.44081877868588,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67945.55163117111,54.44836882887069,0.0,20000.001398513094,0.0,62043.17820931647,0.816642871082602,62043.17820931647,6.0,1,2
75,2022-03-25T09:40:21,1,FOLLOW,21.77537074952907,113.43959043305928,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.8379809784,55.16201902158744,0.0,20000.001398513094,0.0,62043.01054742026,0.816642871082602,62043.01054742026,6.0,1,2
76,2022-03-25T09:40:22,1,FOLLOW,21.7739068642156,113.43836208743264,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.12433271419,55.87566728579745,0.0,20000.001398513094,0.0,62042.8428877381,0.816642871082602,62042.8428877381,6.0,1,2
77,2022-03-25T09:40:23,1,FOLLOW,21.77244297890213,113.43713374180604,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67943.41068637845,56.58931362152618,0.0,20000.001398513094,0.0,62042.67523026999,0.816642871082602,62042.67523026999,6.0,1,2
78,2022-03-25T09:40:24,1,FOLLOW,21.77097909358866,113.43590539617942,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67942.69704197119,57.3029580287991,0.0,20000.001398513094,0.0,62042.50757501591,0.816642871082602,62042.50757501591,6.0,1,2
79,2022-03-25T09:40:25,1,FOLLOW,21.76951520827519,113.4346770505528,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.98339949234,58.01660050764167,0.0,20000.001398513094,0.0,62042.33992197582,0.816642871082602,62042.33992197582,6.0,1,2
80,2022-03-25T09:40:26,1,FOLLOW,21.76805132296172,113.4334487049262,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.2697589419,58.73024105807936,0.0,20000.001398513094,0.0,62042.17227114971,0.816642871082602,62042.17227114971,6.0,1,2
81,2022-03-25T09:40:27,1,FOLLOW,21.76658743764825,113.43222035929958,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67940.55612031984,59.443879680137634,0.0,20000.001398513094,0.0,62042.0046225376,0.816642871082602,62042.0046225376,6.0,1,2
82,2022-03-25T09:40:28,1,FOLLOW,21.76512355233478,113.43099201367296,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.84248362614,60.15751637384196,0.0,20000.001398513094,0.0,62041.83697613941,0.816642871082602,62041.83697613941,6.0,1,2
83,2022-03-25T09:40:29,1,FOLLOW,21.76365966702131,113.42976366804636,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.12884886077,60.8711511392178,0.0,20000.001398513094,0.0,62041.66933195515,0.816642871082602,62041.66933195515,6.0,1,2
84,2022-03-25T09:40:30,1,FOLLOW,21.76219578170784,113.42853532241972,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67938.4152160237,61.58478397629062,0.0,20000.001398513094,0.0,62041.50168998479,0.816642871082602,62041.50168998479,6.0,1,2
85,2022-03-25T09:40:31,1,FOLLOW,21.76073189639437,113.42730697679312,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67937.7015851149,62.2984148850859,0.0,20000.001398513094,0.0,62041.3340502283,0.816642871082602,62041.3340502283,6.0,1,2
86,2022-03-25T09:40:32,1,FOLLOW,21.759268011080906,113.4260786311665,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.98795613436,63.01204386562908,0.0,20000.001398513094,0.0,62041.1664126857,0.816642871082602,62041.1664126857,6.0,1,2
87,2022-03-25T09:40:33,1,FOLLOW,21.757804125767432,113.42485028553988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.27432908204,63.72567091794564,0.0,20000.001398513094,0.0,62040.99877735692,0.816642871082602,62040.99877735692,6.0,1,2
88,2022-03-25T09:40:34,1,FOLLOW,21.75634024045396,113.42362193991328,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67935.56070395792,64.43929604206105,0.0,20000.001398513094,0.0,62040.831144241965,0.816642871082602,62040.831144241965,6.0,1,2
89,2022-03-25T09:40:35,1,FOLLOW,21.75487635514049,113.42239359428666,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67934.84708076197,65.15291923800076,0.0,20000.001398513094,0.0,62040.663513340834,0.816642871082602,62040.663513340834,6.0,1,2
90,2022-03-25T09:40:36,1,FOLLOW,21.753412469827023,113.42116524866005,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67934.13345949419,65.86654050579024,0.0,20000.001398513094,0.0,62040.49588465347,0.816642871082602,62040.49588465347,6.0,1,2
91,2022-03-25T09:40:37,1,FOLLOW,21.751948584513556,113.41993690303345,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67933.41984015453,66.58015984545496,0.0,20000.001398513094,0.0,62040.32825817986,0.816642871082602,62040.32825817986,6.0,1,2
92,2022-03-25T09:40:38,1,FOLLOW,21.750484699200083,113.41870855740682,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67932.70622274297,67.29377725702037,0.0,20000.001398513094,0.0,62040.16063392,0.816642871082602,62040.16063392,6.0,1,2
93,2022-03-25T09:40:39,1,FOLLOW,21.749020813886613,113.4174802117802,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67931.99260725948,68.00739274051195,0.0,20000.001398513094,0.0,62039.99301187386,0.816642871082602,62039.99301187386,6.0,1,2
94,2022-03-25T09:40:40,1,FOLLOW,21.747556928573143,113.4162518661536,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67931.27899370404,68.72100629595515,0.0,20000.001398513094,0.0,62039.82539204142,0.816642871082602,62039.82539204142,6.0,1,2
95,2022-03-25T09:40:41,1,FOLLOW,21.746093043259677,113.41502352052696,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67930.56538207662,69.43461792337544,0.0,20000.001398513094,0.0,62039.657774422674,0.816642871082602,62039.657774422674,6.0,1,2
96,2022-03-25T09:40:42,1,FOLLOW,21.744629157946203,113.41379517490036,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67929.8517723772,70.14822762279827,0.0,20000.001398513094,0.0,62039.49015901757,0.816642871082602,62039.49015901757,6.0,1,2
97,2022-03-25T09:40:43,1,FOLLOW,21.743165272632734,113.41256682927374,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67929.13816460574,70.86183539424913,0.0,20000.001398513094,0.0,62039.32254582612,0.816642871082602,62039.32254582612,6.0,1,2
98,2022-03-25T09:40:44,1,FOLLOW,21.741701387319264,113.41133848364711,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67928.42455876224,71.57544123775345,0.0,20000.001398513094,0.0,62039.15493484829,0.816642871082602,62039.15493484829,6.0,1,2
