timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
3217,2022-03-25T10:32:43,0,HEAD,26.793902547713078,113.37362723174358,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66120.17696763862,1879.8230323612943,0.0,30000.001264552622,0.0,46631.627396719894,0.8166428710826028,46631.627396719894,6.0,1,2
3217,2022-03-25T10:32:43,1,FOLLOW,19.027636491853638,111.13396763087813,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66739.06140672592,1260.9385932744524,0.0,10000.001464822173,0.0,41235.99792252227,0.9331120280841193,41235.99792252227,6.0,1,2
3218,2022-03-25T10:32:44,0,HEAD,26.795724639147316,113.37342558283689,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66119.6467833661,1880.3532166338105,0.0,30000.001264552622,0.0,46631.43982120372,0.8166428710826028,46631.43982120372,6.0,1,2
3218,2022-03-25T10:32:44,1,FOLLOW,19.02681521138819,111.13327849474248,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66738.64618893064,1261.3538110697334,0.0,10000.001464822173,0.0,41235.77828299457,0.9331120280841193,41235.77828299457,6.0,1,2
3219,2022-03-25T10:32:45,0,HEAD,26.797546730581555,113.37322393393019,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66119.11660122623,1880.8833987736798,0.0,30000.001264552622,0.0,46631.252247946126,0.8166428710826028,46631.252247946126,6.0,1,2
3219,2022-03-25T10:32:45,1,FOLLOW,19.02599393092274,111.13258935860684,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66738.23097334696,1261.7690266534112,0.0,10000.001464822173,0.0,41235.55864600326,0.9331120280841193,41235.55864600326,6.0,1,2
3220,2022-03-25T10:32:46,0,HEAD,26.799368822015794,113.3730222850235,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66118.58642121898,1881.413578780928,0.0,30000.001264552622,0.0,46631.0646769471,0.8166428710826028,46631.0646769471,6.0,1,2
3220,2022-03-25T10:32:46,1,FOLLOW,19.025172650457293,111.13190022247119,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66737.81575997487,1262.184240025511,0.0,10000.001464822173,0.0,41235.33901154825,0.9331120280841193,41235.33901154825,6.0,1,2
3221,2022-03-25T10:32:47,0,HEAD,26.801190913450032,113.3728206361168,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66118.05624334433,1881.9437566555807,0.0,30000.001264552622,0.0,46630.87710820659,0.8166428710826028,46630.87710820659,6.0,1,2
3221,2022-03-25T10:32:47,1,FOLLOW,19.024351369991845,111.13121108633554,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66737.40054881432,1262.5994511860583,0.0,10000.001464822173,0.0,41235.119379629556,0.9331120280841193,41235.119379629556,6.0,1,2
