timestamp,lat,long,alt,hangle,gspeed,icao24,origin,destination,Airliner
1527834040,22.311,113.9165,0,64,0,7041C2,RGN,HKG,0
1527834249,22.311,113.9165,0,64,0,7041C2,RGN,HKG,0
1527834299,22.311,113.9165,0,64,0,7041C2,RGN,HKG,0
1527834489,22.311,113.9165,0,180,0,7041C2,RGN,HKG,0
1527834590,22.311,113.9165,0,180,0,7041C2,RGN,HKG,0
1527834673,22.311,113.9165,0,180,0,7041C2,RGN,HKG,0
1527834763,22.311,113.9165,0,235,0,7041C2,RGN,HKG,0
1527834834,22.311,113.9165,0,54,0,7041C2,RGN,HKG,0
1527834834,22.311,113.9165,0,54,0,7041C2,RGN,HKG,0
1527834909,22.311,113.9165,0,54,0,7041C2,RGN,HKG,0
