timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode,ap_track_angle,ap_heading,ap_nav_index
45,2022-03-28T06:43:20,1,FOLLOW,21.819287308933166,113.4764408018577,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67966.24832577481,33.7516742251666,0.0,20000.001398513094,0.0,62048.041367516525,0.816642871082602,62048.041367516525,6.0,1,2,-80.82877505379803,220.0,20
46,2022-03-28T06:43:21,1,FOLLOW,21.817823423619696,113.47521245623108,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67965.53461964431,34.46538035565827,0.0,20000.001398513094,0.0,62047.8736414036,0.816642871082602,62047.8736414036,6.0,1,2,-80.82987923858893,220.0,20
47,2022-03-28T06:43:22,1,FOLLOW,21.816359538306227,113.47398411060448,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67964.82091544307,35.179084556904535,0.0,20000.001398513094,0.0,62047.7059175053,0.816642871082602,62047.7059175053,6.0,1,2,-80.83098335878087,220.0,20
48,2022-03-28T06:43:23,1,FOLLOW,21.81489565299276,113.47275576497786,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67964.10721317104,35.89278682893088,0.0,20000.001398513094,0.0,62047.53819582165,0.816642871082602,62047.53819582165,6.0,1,2,-80.83208741437304,220.0,20
49,2022-03-28T06:43:24,1,FOLLOW,21.813431767679287,113.47152741935125,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67963.3935128282,36.60648717176278,0.0,20000.001398513094,0.0,62047.37047635261,0.816642871082602,62047.37047635261,6.0,1,2,-80.83319140536456,220.0,20
50,2022-03-28T06:43:25,1,FOLLOW,21.811967882365817,113.47029907372465,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67962.67981441454,37.32018558542571,0.0,20000.001398513094,0.0,62047.20275909816,0.816642871082602,62047.20275909816,6.0,1,2,-80.8342953317546,220.0,20
51,2022-03-28T06:43:26,1,FOLLOW,21.810503997052347,113.46907072809802,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67961.96611793003,38.03388206994514,0.0,20000.001398513094,0.0,62047.03504405829,0.816642871082602,62047.03504405829,6.0,1,2,-80.83539919354226,220.0,20
52,2022-03-28T06:43:27,1,FOLLOW,21.80904011173888,113.4678423824714,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67961.25242337462,38.74757662534655,0.0,20000.001398513094,0.0,62046.86733123296,0.816642871082602,62046.86733123296,6.0,1,2,-80.83650299072673,220.0,20
53,2022-03-28T06:43:28,1,FOLLOW,21.807576226425407,113.4666140368448,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67960.53873074832,39.4612692516554,0.0,20000.001398513094,0.0,62046.69962062218,0.816642871082602,62046.69962062218,6.0,1,2,-80.83760672330715,220.0,20
54,2022-03-28T06:43:29,1,FOLLOW,21.806112341111938,113.46538569121816,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67959.82504005107,40.17495994889716,0.0,20000.001398513094,0.0,62046.53191222591,0.816642871082602,62046.53191222591,6.0,1,2,-80.83871039128266,220.0,20
55,2022-03-28T06:43:30,1,FOLLOW,21.804648455798468,113.46415734559156,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67959.11135128287,40.88864871709732,0.0,20000.001398513094,0.0,62046.364206044105,0.816642871082602,62046.364206044105,6.0,1,2,-80.8398139946524,220.0,20
56,2022-03-28T06:43:31,1,FOLLOW,21.803184570485,113.46292899996494,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67958.39766444369,41.60233555628133,0.0,20000.001398513094,0.0,62046.19650207679,0.816642871082602,62046.19650207679,6.0,1,2,-80.84091753341555,220.0,20
57,2022-03-28T06:43:32,1,FOLLOW,21.801720685171528,113.46170065433832,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67957.6839795335,42.31602046647468,0.0,20000.001398513094,0.0,62046.02880032392,0.816642871082602,62046.02880032392,6.0,1,2,-80.8420210075712,220.0,20
58,2022-03-28T06:43:33,1,FOLLOW,21.800256799858055,113.46047230871172,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67956.97029655227,43.02970344770284,0.0,20000.001398513094,0.0,62045.86110078548,0.816642871082602,62045.86110078548,6.0,1,2,-80.84312441711855,220.0,20
59,2022-03-28T06:43:34,1,FOLLOW,21.79879291454459,113.4592439630851,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67956.25661549998,43.74338449999127,0.0,20000.001398513094,0.0,62045.69340346145,0.816642871082602,62045.69340346145,6.0,1,2,-80.84422776205673,220.0,20
60,2022-03-28T06:43:35,1,FOLLOW,21.79732902923112,113.45801561745849,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67955.5429363766,44.45706362336544,0.0,20000.001398513094,0.0,62045.5257083518,0.816642871082602,62045.5257083518,6.0,1,2,-80.84533104238491,220.0,20
61,2022-03-28T06:43:36,1,FOLLOW,21.79586514391765,113.45678727183189,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67954.82925918212,45.17074081785084,0.0,20000.001398513094,0.0,62045.35801545654,0.816642871082602,62045.35801545654,6.0,1,2,-80.84643425810219,220.0,20
62,2022-03-28T06:43:37,1,FOLLOW,21.79440125860418,113.45555892620526,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67954.1155839165,45.88441608347293,0.0,20000.001398513094,0.0,62045.19032477563,0.816642871082602,62045.19032477563,6.0,1,2,-80.84753740920776,220.0,20
63,2022-03-28T06:43:38,1,FOLLOW,21.79293737329071,113.45433058057864,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67953.40191057972,46.598089420257175,0.0,20000.001398513094,0.0,62045.02263630903,0.816642871082602,62045.02263630903,6.0,1,2,-80.84864049570076,220.0,20
64,2022-03-28T06:43:39,1,FOLLOW,21.79147348797724,113.45310223495204,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67952.68823917175,47.31176082822905,0.0,20000.001398513094,0.0,62044.85495005676,0.816642871082602,62044.85495005676,6.0,1,2,-80.84974351758036,220.0,20
65,2022-03-28T06:43:40,1,FOLLOW,21.79000960266377,113.4518738893254,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.97456969257,48.02543030741402,0.0,20000.001398513094,0.0,62044.68726601878,0.816642871082602,62044.68726601878,6.0,1,2,-80.85084647484567,220.0,20
66,2022-03-28T06:43:41,1,FOLLOW,21.7885457173503,113.4506455436988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67951.26090214214,48.73909785783757,0.0,20000.001398513094,0.0,62044.51958419504,0.816642871082602,62044.51958419504,6.0,1,2,-80.85194936749586,220.0,20
67,2022-03-28T06:43:42,1,FOLLOW,21.78708183203683,113.44941719807218,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67950.54723652045,49.452763479525146,0.0,20000.001398513094,0.0,62044.351904585565,0.816642871082602,62044.351904585565,6.0,1,2,-80.85305219553008,220.0,20
68,2022-03-28T06:43:43,1,FOLLOW,21.78561794672336,113.44818885244555,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.83357282747,50.16642717250224,0.0,20000.001398513094,0.0,62044.18422719032,0.816642871082602,62044.18422719032,6.0,1,2,-80.8541549589475,220.0,20
69,2022-03-28T06:43:44,1,FOLLOW,21.78415406140989,113.44696050681895,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67949.11991106317,50.8800889367943,0.0,20000.001398513094,0.0,62044.01655200926,0.816642871082602,62044.01655200926,6.0,1,2,-80.85525765774725,220.0,20
70,2022-03-28T06:43:45,1,FOLLOW,21.78269017609642,113.44573216119234,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67948.40625122754,51.593748772426814,0.0,20000.001398513094,0.0,62043.848879042416,0.816642871082602,62043.848879042416,6.0,1,2,-80.85636029192847,220.0,20
71,2022-03-28T06:43:46,1,FOLLOW,21.78122629078295,113.44450381556572,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67947.69259332055,52.30740667942524,0.0,20000.001398513094,0.0,62043.68120828974,0.816642871082602,62043.68120828974,6.0,1,2,-80.85746286149032,220.0,20
72,2022-03-28T06:43:47,1,FOLLOW,21.77976240546948,113.44327546993912,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.97893734217,53.02106265781505,0.0,20000.001398513094,0.0,62043.5135397512,0.816642871082602,62043.5135397512,6.0,1,2,-80.85856536643196,220.0,20
73,2022-03-28T06:43:48,1,FOLLOW,21.77829852015601,113.4420471243125,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67946.26528329236,53.73471670762171,0.0,20000.001398513094,0.0,62043.345873426784,0.816642871082602,62043.345873426784,6.0,1,2,-80.85966780675257,220.0,20
74,2022-03-28T06:43:49,1,FOLLOW,21.77683463484254,113.44081877868588,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67945.55163117111,54.44836882887069,0.0,20000.001398513094,0.0,62043.17820931647,0.816642871082602,62043.17820931647,6.0,1,2,-80.86077018245126,220.0,20
75,2022-03-28T06:43:50,1,FOLLOW,21.77537074952907,113.43959043305928,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.8379809784,55.16201902158744,0.0,20000.001398513094,0.0,62043.01054742026,0.816642871082602,62043.01054742026,6.0,1,2,-80.86187249352719,220.0,20
76,2022-03-28T06:43:51,1,FOLLOW,21.7739068642156,113.43836208743264,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67944.12433271419,55.87566728579745,0.0,20000.001398513094,0.0,62042.8428877381,0.816642871082602,62042.8428877381,6.0,1,2,-80.86297473997952,220.0,20
77,2022-03-28T06:43:52,1,FOLLOW,21.77244297890213,113.43713374180604,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67943.41068637845,56.58931362152618,0.0,20000.001398513094,0.0,62042.67523026999,0.816642871082602,62042.67523026999,6.0,1,2,-80.86407692180741,220.0,20
78,2022-03-28T06:43:53,1,FOLLOW,21.77097909358866,113.43590539617942,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67942.69704197119,57.3029580287991,0.0,20000.001398513094,0.0,62042.50757501591,0.816642871082602,62042.50757501591,6.0,1,2,-80.86517903901002,220.0,20
79,2022-03-28T06:43:54,1,FOLLOW,21.76951520827519,113.4346770505528,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.98339949234,58.01660050764167,0.0,20000.001398513094,0.0,62042.33992197582,0.816642871082602,62042.33992197582,6.0,1,2,-80.86628109158646,220.0,20
80,2022-03-28T06:43:55,1,FOLLOW,21.76805132296172,113.4334487049262,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67941.2697589419,58.73024105807936,0.0,20000.001398513094,0.0,62042.17227114971,0.816642871082602,62042.17227114971,6.0,1,2,-80.86738307953594,220.0,20
81,2022-03-28T06:43:56,1,FOLLOW,21.76658743764825,113.43222035929958,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67940.55612031984,59.443879680137634,0.0,20000.001398513094,0.0,62042.0046225376,0.816642871082602,62042.0046225376,6.0,1,2,-80.86848500285758,220.0,20
82,2022-03-28T06:43:57,1,FOLLOW,21.76512355233478,113.43099201367296,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.84248362614,60.15751637384196,0.0,20000.001398513094,0.0,62041.83697613941,0.816642871082602,62041.83697613941,6.0,1,2,-80.86958686155054,220.0,20
83,2022-03-28T06:43:58,1,FOLLOW,21.76365966702131,113.42976366804636,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67939.12884886077,60.8711511392178,0.0,20000.001398513094,0.0,62041.66933195515,0.816642871082602,62041.66933195515,6.0,1,2,-80.870688655614,220.0,20
84,2022-03-28T06:43:59,1,FOLLOW,21.76219578170784,113.42853532241972,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67938.4152160237,61.58478397629062,0.0,20000.001398513094,0.0,62041.50168998479,0.816642871082602,62041.50168998479,6.0,1,2,-80.87179038504708,220.0,20
85,2022-03-28T06:44:00,1,FOLLOW,21.76073189639437,113.42730697679312,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67937.7015851149,62.2984148850859,0.0,20000.001398513094,0.0,62041.3340502283,0.816642871082602,62041.3340502283,6.0,1,2,-80.87289204984896,220.0,20
86,2022-03-28T06:44:01,1,FOLLOW,21.759268011080906,113.4260786311665,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.98795613436,63.01204386562908,0.0,20000.001398513094,0.0,62041.1664126857,0.816642871082602,62041.1664126857,6.0,1,2,-80.87399365001878,220.0,20
87,2022-03-28T06:44:02,1,FOLLOW,21.757804125767432,113.42485028553988,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67936.27432908204,63.72567091794564,0.0,20000.001398513094,0.0,62040.99877735692,0.816642871082602,62040.99877735692,6.0,1,2,-80.8750951855557,220.0,20
88,2022-03-28T06:44:03,1,FOLLOW,21.75634024045396,113.42362193991328,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67935.56070395792,64.43929604206105,0.0,20000.001398513094,0.0,62040.831144241965,0.816642871082602,62040.831144241965,6.0,1,2,-80.87619665645887,220.0,20
89,2022-03-28T06:44:04,1,FOLLOW,21.75487635514049,113.42239359428666,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67934.84708076197,65.15291923800076,0.0,20000.001398513094,0.0,62040.663513340834,0.816642871082602,62040.663513340834,6.0,1,2,-80.87729806272748,220.0,20
90,2022-03-28T06:44:05,1,FOLLOW,21.753412469827023,113.42116524866005,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67934.13345949419,65.86654050579024,0.0,20000.001398513094,0.0,62040.49588465347,0.816642871082602,62040.49588465347,6.0,1,2,-80.87839940436064,220.0,20
91,2022-03-28T06:44:06,1,FOLLOW,21.751948584513556,113.41993690303345,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67933.41984015453,66.58015984545496,0.0,20000.001398513094,0.0,62040.32825817986,0.816642871082602,62040.32825817986,6.0,1,2,-80.87950068135754,220.0,20
92,2022-03-28T06:44:07,1,FOLLOW,21.750484699200083,113.41870855740682,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67932.70622274297,67.29377725702037,0.0,20000.001398513094,0.0,62040.16063392,0.816642871082602,62040.16063392,6.0,1,2,-80.88060189371731,220.0,20
93,2022-03-28T06:44:08,1,FOLLOW,21.749020813886613,113.4174802117802,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67931.99260725948,68.00739274051195,0.0,20000.001398513094,0.0,62039.99301187386,0.816642871082602,62039.99301187386,6.0,1,2,-80.88170304143914,220.0,20
94,2022-03-28T06:44:09,1,FOLLOW,21.747556928573143,113.4162518661536,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67931.27899370404,68.72100629595515,0.0,20000.001398513094,0.0,62039.82539204142,0.816642871082602,62039.82539204142,6.0,1,2,-80.88280412452217,220.0,20
95,2022-03-28T06:44:10,1,FOLLOW,21.746093043259677,113.41502352052696,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67930.56538207662,69.43461792337544,0.0,20000.001398513094,0.0,62039.657774422674,0.816642871082602,62039.657774422674,6.0,1,2,-80.88390514296556,220.0,20
96,2022-03-28T06:44:11,1,FOLLOW,21.744629157946203,113.41379517490036,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67929.8517723772,70.14822762279827,0.0,20000.001398513094,0.0,62039.49015901757,0.816642871082602,62039.49015901757,6.0,1,2,-80.88500609676846,220.0,20
97,2022-03-28T06:44:12,1,FOLLOW,21.743165272632734,113.41256682927374,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67929.13816460574,70.86183539424913,0.0,20000.001398513094,0.0,62039.32254582612,0.816642871082602,62039.32254582612,6.0,1,2,-80.88610698593004,220.0,20
98,2022-03-28T06:44:13,1,FOLLOW,21.741701387319264,113.41133848364711,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67928.42455876224,71.57544123775345,0.0,20000.001398513094,0.0,62039.15493484829,0.816642871082602,62039.15493484829,6.0,1,2,-80.88720781044947,220.0,20
99,2022-03-28T06:44:14,1,FOLLOW,21.740237502005797,113.41011013802051,20000.0,220.0,310.0,412.7687767329601,0.6719151601600988,0.0,67927.71095484665,72.28904515333672,0.0,20000.001398513094,0.0,62038.98732608404,0.816642871082602,62038.98732608404,6.0,1,2,-80.88830857032589,220.0,20
100,2022-03-28T06:44:15,1,FOLLOW,21.738773616692324,113.4088817923939,19956.735455749415,220.0,310.0,412.7687767329601,0.6719151601600988,-2595.8726550349043,67927.58003241524,72.419967584753,0.0,20000.001398513094,0.0,62038.819719533385,0.816642871082602,11382.077488597395,6.0,1,2,-80.88940926555847,220.0,20
101,2022-03-28T06:44:16,1,FOLLOW,21.7373106736559,113.4076542374316,19913.42436748966,220.0,310.0,412.5030847825967,0.6717993195743868,-2598.665295585415,67927.4489812902,72.55101870978204,0.0,20000.001398513094,0.0,62106.48873394841,0.816642871082602,11395.34770488684,6.0,1,2,-80.89050989614634,220.0,20
102,2022-03-28T06:44:17,1,FOLLOW,21.735848673166316,113.40642747336,19870.142907803784,220.0,310.0,412.23731676104177,0.671251063640809,-2596.8875811525145,67927.3178013886,72.68219861138269,0.0,19990.86384744447,0.0,62114.81114941381,0.8166881645562176,11408.63058370003,6.0,1,2,-80.8916097536947,220.0,20
103,2022-03-28T06:44:18,1,FOLLOW,21.734387613835704,113.40520149901457,19826.882224374534,220.0,310.0,411.9719400701449,0.6707029721721124,-2595.6410057546377,67927.18649285393,72.81350714606181,0.0,19947.5909191566,0.0,62123.01039982248,0.8169025458716531,11421.90276307194,6.0,1,2,-80.8927088381246,220.0,20
104,2022-03-28T06:44:19,1,FOLLOW,21.73292749447049,113.40397631339374,19783.64228671246,220.0,310.0,411.7068999311474,0.6701557814995172,-2594.3962597246227,67927.0550558032,72.94494419679603,0.0,19904.2875292626,0.0,62131.20508857408,0.8171168861090039,11435.166960365812,6.0,1,2,-80.89380715060322,220.0,20
105,2022-03-28T06:44:20,1,FOLLOW,21.731468313879304,113.40275191549786,19740.42309560854,220.0,310.0,411.4421957207147,0.6696094017597408,-2593.151466235137,67926.92349035319,73.07650964679571,0.0,19861.0118940296,0.0,62139.3831294805,0.8173308970365184,11448.423187248984,6.0,1,2,-80.89490469215131,220.0,20
106,2022-03-28T06:44:21,1,FOLLOW,21.7300100708723,113.40152830432852,19697.22465001895,220.0,310.0,411.1778270078219,0.6690638313001166,-2591.906735375522,67926.79179662057,73.20820337941173,0.0,19817.757024058366,0.0,62147.54451434075,0.8175446134837088,11461.671445795126,6.0,1,2,-80.8960014637877,220.0,20
107,2022-03-28T06:44:22,1,FOLLOW,21.7285527642612,113.40030547888864,19654.04694883309,220.0,310.0,410.9137933506759,0.6685190687776198,-2590.6620711517426,67926.65997472184,73.34002527814056,0.0,19774.522895476348,0.0,62155.68928076945,0.8177580357875732,11474.91173863924,6.0,1,2,-80.8970974665298,220.0,20
108,2022-03-28T06:44:23,1,FOLLOW,21.727096392859305,113.39908343818244,19610.889990883377,220.0,310.0,410.65009430755225,0.667975112833199,-2589.4174769826304,67926.52802477336,73.4719752266242,0.0,19731.30950869969,0.0,62163.81746390127,0.8179711641657992,11488.144068435546,6.0,1,2,-80.89819270139353,220.0,20
109,2022-03-28T06:44:24,1,FOLLOW,21.725640955481456,113.39786218121549,19567.753774945108,220.0,310.0,410.3867294368579,0.6674319621094268,-2588.172956296179,67926.39594689134,73.60405310865004,0.0,19688.116862683062,0.0,62171.92909880573,0.8181839988441243,11501.368437854422,6.0,1,2,-80.89928716939336,220.0,20
110,2022-03-28T06:44:25,1,FOLLOW,21.724186450944085,113.3966417069946,19524.638299736627,220.0,310.0,410.1236982971333,0.6668896152505985,-2586.9285125087267,67926.26374119184,73.73625880815072,0.0,19644.944956316394,0.0,62180.02422050113,0.8183965400494247,11514.58484958248,6.0,1,2,-80.90038087154231,220.0,20
111,2022-03-28T06:44:26,1,FOLLOW,21.72273287806518,113.39542201452804,19481.543563919546,220.0,310.0,409.8610004470526,0.6663480709027337,-2585.684149024846,67926.13140779079,73.868592209204,0.0,19601.793788432387,0.0,62188.102863954286,0.8186087880096722,11527.793306322475,6.0,1,2,-80.90147380885192,220.0,20
112,2022-03-28T06:44:27,1,FOLLOW,21.72128023566429,113.39420310282522,19438.469566098924,220.0,310.0,409.5986354454289,0.6658073277135731,-2584.4398692372856,67925.99894680396,74.00105319603259,0.0,19558.66335780696,0.0,62196.16506407968,0.8188207429539239,11540.993810793248,6.0,1,2,-80.90256598233228,220.0,20
113,2022-03-28T06:44:28,1,FOLLOW,21.719828522562537,113.39298497089696,19395.416304823477,220.0,310.0,409.3366028512165,0.6652673843325843,-2583.1956765270284,67925.86635834699,74.13364165300406,0.0,19515.55366315886,0.0,62204.21085573995,0.8190324051123183,11554.18636572964,6.0,1,2,-80.90365739299202,220.0,20
114,2022-03-28T06:44:29,1,FOLLOW,21.718377737582596,113.39176761775538,19352.38377858575,220.0,310.0,409.074902223513,0.6647282394109646,-2581.951574263277,67925.73364253536,74.26635746463069,0.0,19472.464703150097,0.0,62212.2402737454,0.8192437747160656,11567.370973882433,6.0,1,2,-80.90474804183832,220.0,20
115,2022-03-28T06:44:30,1,FOLLOW,21.716927879548702,113.39055104241388,19309.37198582236,220.0,310.0,408.8135331215645,0.6641898916016398,-2580.707565803451,67925.60079948441,74.3992005155693,0.0,19429.396476386428,0.0,62220.253352853935,0.819454851997439,11580.547638018284,6.0,1,2,-80.90583792987688,220.0,20
116,2022-03-28T06:44:31,1,FOLLOW,21.71547894728668,113.38933524388722,19266.380924914138,220.0,310.0,408.5524951047664,0.6636523395592718,-2579.4636544932373,67925.46782930936,74.5321706906212,0.0,19386.348981416773,0.0,62228.25012777132,0.8196656371897704,11593.716360919629,6.0,1,2,-80.90692705811199,220.0,20
117,2022-03-28T06:44:32,1,FOLLOW,21.71403093962389,113.38812022119144,19223.410594186364,220.0,310.0,408.291787732666,0.663115581940256,-2578.2198436665403,67925.33473212525,74.66526787473192,0.0,19343.32221673452,0.0,62236.23063315058,0.8198761305274368,11606.877145384658,6.0,1,2,-80.90801542754646,220.0,20
118,2022-03-28T06:44:33,1,FOLLOW,21.71258385538925,113.38690597334386,19180.460991908934,220.0,310.0,408.0314105649676,0.662579617402724,-2576.9761366455127,67925.20150804699,74.79849195299121,0.0,19300.31618077664,0.0,62244.19490359184,0.8200863322458595,11620.029994227198,6.0,1,2,-80.90910303918164,220.0,20
119,2022-03-28T06:44:34,1,FOLLOW,21.711137693413267,113.3856924993632,19137.5321162966,220.0,310.0,407.771363161535,0.6620444446065485,-2575.732536740581,67925.06815718935,74.93184281063282,0.0,19257.330871924496,0.0,62252.14297364274,0.820296242581492,11633.174910276672,6.0,1,2,-80.91018989401742,220.0,20
120,2022-03-28T06:44:35,1,FOLLOW,21.70969245252798,113.38447979826938,19094.623965509087,220.0,310.0,407.5116450823907,0.6615100622133455,-2574.4890472504494,67924.93467966696,75.06532033303435,0.0,19214.36628850396,0.0,62260.074877798135,0.8205058617718124,11646.311896378014,6.0,1,2,-80.91127599305227,220.0,20
121,2022-03-28T06:44:36,1,FOLLOW,21.708248131567007,113.38326786908372,19051.736537651384,220.0,310.0,407.2522558877246,0.6609764688864698,-2573.245671462048,67924.80107559427,75.1989244057172,0.0,19171.422428785656,0.0,62267.99065049931,0.8207151900553166,11659.440955391625,6.0,1,2,-80.91236133728319,220.0,20
122,2022-03-28T06:44:37,1,FOLLOW,21.706804729365512,113.3820567108288,19008.869830773878,220.0,310.0,406.9931951378917,0.6604436632910271,-2572.0024126506496,67924.66734508563,75.33265491434634,0.0,19128.499290984677,0.0,62275.89032613511,0.820924227671513,11672.562090193254,6.0,1,2,-80.91344592770572,220.0,20
123,2022-03-28T06:44:38,1,FOLLOW,21.705362244760227,113.38084632252853,18966.023842872542,220.0,310.0,406.7344623934176,0.6599116440938677,-2570.7592740797736,67924.53348825524,75.46651174473021,0.0,19085.596873261624,0.0,62283.77393904068,0.8211329748609095,11685.675303673985,6.0,1,2,-80.91452976531401,220.0,20
124,2022-03-28T06:44:39,1,FOLLOW,21.70392067658944,113.3796367032081,18923.198571889192,220.0,310.0,406.4760572150015,0.6593804099635922,-2569.5162590012505,67924.39950521715,75.60049478282059,0.0,19042.71517372193,0.0,62291.64152349793,0.821341431865012,11698.780598740132,6.0,1,2,-80.91561285110069,220.0,20
125,2022-03-28T06:44:40,1,FOLLOW,21.70248002369299,113.37842785189405,18880.394015711605,220.0,310.0,406.2179791635163,0.6588499595705541,-2568.273370655236,67924.26539608526,75.73460391471245,0.0,18999.854190416598,0.0,62299.49311373555,0.8215495989263126,11711.877978313178,6.0,1,2,-80.916695186057,220.0,20
126,2022-03-28T06:44:41,1,FOLLOW,21.70104028491228,113.37721976761416,18837.61017217377,220.0,310.0,405.9602278000155,0.6583202915868585,-2567.0306122701672,67924.13116097332,75.8688390266438,0.0,18957.01392134246,0.0,62307.32874392836,0.8217574762882822,11724.967445329708,6.0,1,2,-80.91777677117265,220.0,20
127,2022-03-28T06:44:42,1,FOLLOW,21.699601459090264,113.37601244939758,18794.84703905605,220.0,310.0,405.70280268573146,0.6577914046863685,-2565.787987062853,67923.99679999497,76.00320000499556,0.0,18914.19436444175,0.0,62315.148448197935,0.8219650641953671,11738.049002741342,6.0,1,2,-80.91885760743607,220.0,20
128,2022-03-28T06:44:43,1,FOLLOW,21.698163545071456,113.37480589627474,18752.104614085416,220.0,310.0,405.44570338208166,0.6572632975447019,-2564.545498238391,67923.86231326367,76.13768673629143,0.0,18871.39551760311,0.0,62322.95226061171,0.8221723628929757,11751.122653514662,6.0,1,2,-80.91993769583407,220.0,20
129,2022-03-28T06:44:44,1,FOLLOW,21.696726541701924,113.37360010727735,18709.382894935577,220.0,310.0,405.18892945066966,0.6567359688392377,-2563.3031489902587,67923.72770089276,76.27229910719772,0.0,18828.617378661143,0.0,62330.74021518362,0.8223793726274758,11764.188400631134,6.0,1,2,-80.92101703735212,220.0,20
130,2022-03-28T06:44:45,1,FOLLOW,21.695290447829287,113.37239508143848,18666.68187922724,220.0,310.0,404.9324804532881,0.6562094172491149,-2562.060942500274,67923.59296299543,76.40703700452327,0.0,18785.85994539688,0.0,62338.51234587354,0.822586093646185,11777.246247087069,6.0,1,2,-80.92209563297425,220.0,20
131,2022-03-28T06:44:46,1,FOLLOW,21.69385526230272,113.37119081779248,18624.001564528266,220.0,310.0,404.67635595192127,0.6556836414552358,-2560.81888193862,67923.45809968474,76.54190031521924,0.0,18743.123215538104,0.0,62346.26868658736,0.8227925261973624,11790.296195893518,6.0,1,2,-80.923173483683,220.0,20
132,2022-03-28T06:44:47,1,FOLLOW,21.692420983972948,113.36998731537496,18581.341948353864,220.0,310.0,404.420555508749,0.6551586401402665,-2559.57697046385,67923.32311107358,76.676888926379,0.0,18700.407186759254,0.0,62354.00927117673,0.8229986705302036,11803.338250076224,6.0,1,2,-80.92425059045951,220.0,20
